,TSNE-1,TSNE-2,task_source
25192,-1.6798491,40.24526,RP293
25193,-25.330904,41.573814,RP293
25194,30.115513,48.57962,RP293
25195,25.9212,46.33757,RP293
25196,39.891518,22.953718,RP293
25197,33.91571,-15.616111,RP293
25198,47.887985,10.728373,RP293
25199,40.833138,44.39268,RP293
25200,8.928395,31.715235,RP293
25201,-30.196032,40.105274,RP293
25202,-5.5843782,43.8714,RP293
25203,8.775713,3.8566394,RP293
25204,-0.60334027,-4.368441,RP293
25205,50.806793,-11.543139,RP293
25206,45.99807,20.497744,RP293
25207,-19.143387,-1.2194575,RP293
25208,39.20132,4.032392,RP293
25209,24.913536,29.844803,RP293
25210,29.42498,1.8089004,RP293
25211,36.472744,-7.8448906,RP293
25212,58.621708,-0.9070359,RP293
25213,34.38352,31.381823,RP293
25214,-19.055298,2.897753,RP293
25215,24.731123,-41.20863,RP293
25216,34.11337,-29.912313,RP293
25217,-45.67211,3.3412366,RP293
25218,21.15075,-11.055742,RP293
25219,-26.180906,13.628285,RP293
25220,-13.392916,-1.9008194,RP293
25221,16.255121,50.061157,RP293
25222,52.357414,25.473745,RP293
25223,29.069841,-42.11136,RP293
25224,-35.258774,32.209064,RP293
25225,43.08248,42.642006,RP293
25226,30.070404,-33.85955,RP293
25227,40.053753,14.707625,RP293
25228,-8.465608,42.531178,RP293
25229,20.07861,33.093353,RP293
25230,48.24229,-25.553774,RP293
25231,1.35737,19.579254,RP293
25232,45.54872,38.450962,RP293
25233,-17.152721,20.754934,RP293
25234,22.178144,23.332048,RP293
25235,-1.4798193,-16.337463,RP293
25236,46.582256,-5.40768,RP293
25237,46.568554,36.685745,RP293
25238,14.287515,-49.14735,RP293
25239,-0.52111703,25.816782,RP293
25240,33.65619,0.63810503,RP293
25241,20.515808,36.419353,RP293
25242,8.4142475,-51.336594,RP293
25243,44.50814,11.97147,RP293
25244,-39.391594,23.68998,RP293
25245,49.844074,-1.1206377,RP293
25246,47.94956,7.4705467,RP293
25247,9.38459,46.60618,RP293
25248,39.050056,-0.24250932,RP293
25249,19.359398,46.95653,RP293
25250,22.811352,41.107594,RP293
25251,28.995115,-4.3586335,RP293
25252,-14.335526,46.67882,RP293
25253,-41.856598,24.167614,RP293
25254,-43.27099,19.08866,RP293
25255,-27.70384,21.344618,RP293
25256,22.577085,38.916306,RP293
25257,49.36612,-12.771106,RP293
25258,27.916742,30.859167,RP293
25259,-17.480309,17.992556,RP293
25260,53.981415,-6.1905594,RP293
25261,-16.612988,31.336626,RP293
25262,21.718897,7.96575,RP293
25263,-20.317097,31.919067,RP293
25264,37.17514,-18.253363,RP293
25265,47.242973,3.9976912,RP293
25266,31.30061,26.783464,RP293
25267,-27.330023,41.750526,RP293
25268,28.28378,51.2571,RP293
25269,-38.89922,22.334793,RP293
25270,42.13606,-2.928097,RP293
25271,44.867966,-7.147287,RP293
25272,27.582304,53.144005,RP293
25273,-36.147987,19.611485,RP293
25274,45.548748,38.45094,RP293
25275,11.186028,37.55408,RP293
25276,15.847549,48.506237,RP293
25277,42.11253,-16.732069,RP293
25278,25.11217,-12.873112,RP293
25279,19.079706,44.271076,RP293
25280,49.81247,34.318,RP293
25281,46.0619,-9.0999975,RP293
25282,-16.648422,4.2398205,RP293
25283,19.281828,50.997578,RP293
25284,-47.74187,-33.036755,RP293
25285,9.440106,-54.417007,RP293
25286,40.99973,40.737114,RP293
25287,-55.32775,2.5361278,RP293
25288,46.370415,44.62562,RP293
25289,-17.215616,22.503588,RP293
25290,9.716049,-1.659726,RP293
25291,-58.50638,11.427067,RP293
25292,-31.655924,33.80673,RP293
25293,-40.47455,23.569817,RP293
25294,0.41144806,-14.432433,RP293
25295,10.585981,48.077465,RP293
25296,13.602339,-49.435314,RP293
25297,35.653328,4.9343696,RP293
25298,33.91613,7.541245,RP293
25299,10.225505,-2.5093222,RP293
25300,33.512863,30.31046,RP293
25301,15.981533,-29.157839,RP293
25302,17.598438,49.36152,RP293
25303,19.900373,-12.092531,RP293
25304,25.06076,49.29893,RP293
25305,46.477104,41.59646,RP293
25306,-0.25046548,47.624382,RP293
25307,-52.63797,0.41185305,RP293
25308,4.4407315,-31.317717,RP293
25309,25.344032,45.587543,RP293
25310,-36.688118,24.775736,RP293
25311,49.926723,14.927127,RP293
25312,48.75727,-11.731215,RP293
25313,-35.16456,34.057945,RP293
25314,38.746735,-19.570593,RP293
25315,-44.2627,28.698391,RP293
25316,45.737583,18.405027,RP293
25317,-11.165784,30.406513,RP293
25318,27.131628,2.3698933,RP293
25319,2.999479,32.83658,RP293
25320,20.05511,47.80278,RP293
25321,16.931181,-47.409935,RP293
25322,-43.07673,16.003052,RP293
25323,50.24949,39.053204,RP293
25324,51.418137,20.12223,RP293
25325,29.07075,50.508797,RP293
25326,23.88263,45.479145,RP293
25327,37.621853,-9.031941,RP293
25328,22.659657,51.35103,RP293
25329,33.71348,-35.513477,RP293
25330,20.784594,-17.49672,RP293
25331,-2.1430051,37.309845,RP293
25332,27.122276,55.815212,RP293
25333,-42.70291,32.106236,RP293
25334,22.853857,16.891544,RP293
25335,-57.117622,-2.6515005,RP293
25336,-40.08446,23.684177,RP293
25337,42.82565,-7.0989833,RP293
25338,50.370407,-18.913921,RP293
25339,15.548842,17.728771,RP293
25340,40.894375,8.733617,RP293
25341,-38.38616,-9.815826,RP293
25342,-43.25463,31.893547,RP293
25343,-2.7450705,19.213598,RP293
25344,32.65666,32.271637,RP293
25345,-19.837187,19.61496,RP293
25346,-47.486126,20.652582,RP293
25347,-5.623875,-29.97481,RP293
25348,-15.0204115,36.962036,RP293
25349,4.606512,39.734245,RP293
25350,25.739103,54.908905,RP293
25351,50.651157,-12.84207,RP293
25352,47.22479,-9.604155,RP293
25353,52.76235,-5.616634,RP293
25354,-49.874107,-0.57093215,RP293
25355,32.594463,31.815058,RP293
25356,24.705236,34.555202,RP293
25357,23.168398,43.828968,RP293
25358,44.673523,0.25172132,RP293
25359,33.642754,24.291332,RP293
25360,34.479588,51.435352,RP293
25361,1.9046305,43.84603,RP293
25362,-38.079117,25.22421,RP293
25363,-18.445177,26.78767,RP293
25364,19.66173,45.713135,RP293
25365,-33.196564,18.487549,RP293
25366,4.6545963,46.13359,RP293
25367,40.712708,28.927452,RP293
25368,-34.287174,31.505331,RP293
25369,-7.767527,-6.512093,RP293
25370,42.407276,18.150661,RP293
25371,51.167343,-4.7869763,RP293
25372,46.245373,30.715092,RP293
25373,29.827826,15.978486,RP293
25374,-13.889412,-27.96196,RP293
25375,18.209724,32.39903,RP293
25376,28.283884,51.257027,RP293
25377,-12.880649,23.560808,RP293
25378,-21.425398,21.33719,RP293
25379,-25.940742,45.068867,RP293
25380,55.458126,-12.356408,RP293
25381,49.893875,-11.122397,RP293
25382,4.108886,-43.008694,RP293
25383,30.677334,-9.390892,RP293
25384,-21.214289,22.673449,RP293
25385,-53.042984,-15.587465,RP293
25386,-50.685493,5.119903,RP293
25387,54.35683,27.509155,RP293
25388,37.058434,-39.816868,RP293
25389,30.333263,23.075823,RP293
25390,-3.344188,-49.635788,RP293
25391,11.776733,-5.387705,RP293
25392,15.53223,-8.976821,RP293
25393,48.507988,-19.43531,RP293
25394,-2.1109989,-53.70535,RP293
25395,23.093203,-6.5245433,RP293
25396,48.766125,21.525032,RP293
25397,-3.1465538,-49.575336,RP293
25398,51.57773,-14.868375,RP293
25399,-5.7929764,-48.79645,RP293
25400,-33.37936,22.27666,RP293
25401,-0.10810256,30.480095,RP293
25402,26.734589,35.37847,RP293
25403,-33.82502,16.022217,RP293
25404,-16.889223,19.313038,RP293
25405,33.608727,-9.42153,RP293
25406,17.62274,-12.626299,RP293
25407,38.57119,21.147337,RP293
25408,32.051823,-11.953963,RP293
25409,5.560107,-12.657896,RP293
25410,-4.5471654,-56.45082,RP293
25411,12.472375,-52.778446,RP293
25412,8.496374,-46.012314,RP293
25413,16.671783,49.627296,RP293
25414,-52.18178,-20.333944,RP293
25415,-11.927428,27.942032,RP293
25416,21.759007,55.145153,RP293
25417,12.91497,21.858866,RP293
25418,52.05856,-7.01861,RP293
25419,38.783066,17.455116,RP293
25420,-23.973175,-7.9561667,RP293
25421,0.5155765,-12.5802145,RP293
25422,41.349632,-13.868006,RP293
25423,1.0071512,45.35834,RP293
25424,21.815493,-3.386036,RP293
25425,0.30231863,-13.960717,RP293
25426,55.453533,-14.459535,RP293
25427,6.776257,-48.235134,RP293
25428,48.495003,-9.986019,RP293
25429,49.39254,-14.926111,RP293
25430,53.533333,10.987888,RP293
25431,-41.55821,29.931442,RP293
25432,-48.455788,20.413126,RP293
25433,61.983383,-10.615941,RP293
25434,17.975477,7.669828,RP293
25435,26.362076,-42.083885,RP293
25436,15.780538,56.692966,RP293
25437,-16.196888,38.746113,RP293
25438,22.482395,9.063694,RP293
25439,-24.06093,8.172472,RP293
25440,18.650587,45.489563,RP293
25441,27.898804,-34.48022,RP293
25442,33.02331,-21.583931,RP293
25443,9.882204,-38.129025,RP293
25444,-1.7172076,41.773136,RP293
25445,-1.9361728,44.900284,RP293
25446,-49.219135,0.31267753,RP293
25447,3.0722876,-57.71481,RP293
25448,46.100403,-22.027811,RP293
25449,-21.399454,10.004909,RP293
25450,26.069065,45.632862,RP293
25451,52.574963,-11.533816,RP293
25452,10.180699,22.407076,RP293
25453,26.734713,35.378017,RP293
25454,5.691439,42.93314,RP293
25455,23.340982,50.13732,RP293
25456,-26.20371,40.18212,RP293
25457,-22.818388,33.899315,RP293
25458,41.090626,43.279808,RP293
25459,-6.840801,32.450386,RP293
25460,2.0508277,-4.897463,RP293
25461,-9.095181,42.487705,RP293
25462,26.237204,42.12986,RP293
25463,16.331509,26.68268,RP293
25464,5.6482162,-46.62786,RP293
25465,28.03627,43.024918,RP293
25466,19.359783,46.95845,RP293
25467,12.452902,23.577726,RP293
25468,16.38831,37.093597,RP293
25469,-0.2746451,11.19835,RP293
25470,29.411514,41.178944,RP293
25471,48.59012,5.933063,RP293
25472,-16.634432,10.703107,RP293
25473,25.526012,51.687984,RP293
25474,34.695442,-2.1169627,RP293
25475,27.283852,47.6887,RP293
25476,39.357887,10.5691805,RP293
25477,33.37337,22.77099,RP293
25478,22.090275,9.576182,RP293
25479,6.711035,25.303144,RP293
25480,-53.17647,20.792036,RP293
25481,-3.1969368,52.24779,RP293
25482,28.340633,51.21788,RP293
25483,36.18752,16.75559,RP293
25484,-19.88473,38.475067,RP293
25485,45.039223,29.74844,RP293
25486,37.61913,4.417282,RP293
25487,1.4429058,-50.12452,RP293
25488,17.869331,50.018112,RP293
25489,-17.223993,22.510365,RP293
25490,59.09694,-2.853595,RP293
25491,31.247412,19.72697,RP293
25492,53.941185,19.576077,RP293
25493,18.848537,-51.446384,RP293
25494,-20.870369,-11.912331,RP293
25495,-24.2584,42.49564,RP293
25496,18.04506,50.17846,RP293
25497,12.72604,49.201385,RP293
25498,14.350773,47.240967,RP293
25499,16.3658,-25.191618,RP293
25500,26.23448,13.877328,RP293
25501,18.017477,53.110004,RP293
25502,-10.966794,44.109074,RP293
25503,47.70286,5.2690535,RP293
25504,41.59117,-25.394636,RP293
25505,-40.80507,-20.173214,RP293
25506,19.690454,-37.441624,RP293
25507,18.477009,46.313274,RP293
25508,49.421715,24.599161,RP293
25509,40.24986,41.592976,RP293
25510,31.048979,5.0880013,RP293
25511,-6.6239038,-3.3028603,RP293
25512,39.020607,32.849262,RP293
25513,34.145317,11.4497795,RP293
25514,21.124075,35.973267,RP293
25515,42.85515,43.558964,RP293
25516,36.06189,-40.977753,RP293
25517,38.120094,5.900804,RP293
25518,46.24675,30.715544,RP293
25519,33.47807,-7.387475,RP293
25520,34.95542,43.879948,RP293
25521,30.491753,-45.133522,RP293
25522,13.975776,-33.90003,RP293
25523,18.768713,5.6086016,RP293
25524,46.80183,17.993038,RP293
25525,0.12664387,46.910416,RP293
25526,-21.694359,43.072735,RP293
25527,48.603672,-21.100842,RP293
25528,13.586699,47.42686,RP293
25529,18.151167,49.79047,RP293
25530,-17.57537,31.34202,RP293
25531,-26.0352,17.027868,RP293
25532,25.302002,46.962856,RP293
25533,44.314342,34.704964,RP293
25534,11.350268,16.781364,RP293
25535,-7.841813,49.47636,RP293
25536,14.087731,-6.2661734,RP293
25537,5.9530063,-10.714571,RP293
25538,7.0977397,8.030404,RP293
25539,-4.41321,40.805347,RP293
25540,16.906567,45.629784,RP293
25541,-14.257225,-9.578888,RP293
25542,37.808407,15.098956,RP293
25543,-17.264143,-35.530636,RP293
25544,31.594757,28.959023,RP293
25545,47.46688,44.31519,RP293
25546,44.190086,1.0740309,RP293
25547,25.281147,1.289233,RP293
25548,53.74354,-8.514218,RP293
25549,-19.188232,-21.471636,RP293
25550,33.27271,-0.66902393,RP293
25551,12.466914,51.18269,RP293
25552,48.071682,-21.905376,RP293
25553,12.0586605,46.92075,RP293
25554,-4.1256003,43.778667,RP293
25555,23.55434,-40.29724,RP293
25556,38.165,46.925087,RP293
25557,30.216438,0.99184847,RP293
25558,17.537796,-54.577965,RP293
25559,-6.089261,30.360762,RP293
25560,-37.495766,27.41298,RP293
25561,33.623028,-9.986397,RP293
25562,35.89972,-3.6492565,RP293
25563,47.493664,20.86024,RP293
25564,13.400185,-56.73594,RP293
25565,35.814953,6.3502755,RP293
25566,18.711996,50.566597,RP293
25567,-16.122768,35.965553,RP293
25568,-31.49704,34.330822,RP293
25569,48.07305,5.8832865,RP293
25570,48.077854,37.192623,RP293
25571,30.708233,-30.843996,RP293
25572,50.995663,-21.67667,RP293
25573,-16.853647,31.206928,RP293
25574,41.180553,31.784292,RP293
25575,37.241474,19.629349,RP293
25576,40.49013,30.353218,RP293
25577,27.88748,-22.494268,RP293
25578,-8.3601465,9.952578,RP293
25579,38.480312,28.07408,RP293
25580,-19.156765,15.689274,RP293
25581,24.751213,-6.1692753,RP293
25582,-3.8999178,45.742683,RP293
25583,50.925396,7.114659,RP293
25584,34.212563,30.367714,RP293
25585,34.38352,31.381823,RP293
25586,-41.451733,0.110921346,RP293
25587,34.013126,9.839395,RP293
25588,17.488445,55.184204,RP293
25589,44.929905,44.986824,RP293
25590,33.475292,40.59047,RP293
25591,-27.583843,21.295176,RP293
25592,-40.43634,36.65209,RP293
25593,32.331276,24.561296,RP293
25594,-2.8529391,-58.817543,RP293
25595,34.30388,21.94607,RP293
25596,-11.319705,28.908117,RP293
25597,50.54012,-16.619589,RP293
25598,-11.50004,36.64137,RP293
25599,13.032088,25.456211,RP293
25600,34.959892,6.8907537,RP293
25601,-20.369276,42.52854,RP293
25602,27.864428,-16.831217,RP293
25603,35.61963,17.678549,RP293
25604,-43.223866,29.93858,RP293
25605,-12.335487,30.15826,RP293
25606,28.8559,-44.17791,RP293
25607,1.2718498,45.927017,RP293
25608,-58.629078,14.333316,RP293
25609,-44.126842,5.4000926,RP293
25610,24.748516,38.837074,RP293
25611,25.635323,40.150856,RP293
25612,23.995352,58.97518,RP293
25613,21.198376,-37.296383,RP293
25614,28.03627,43.024918,RP293
25615,22.739763,17.862753,RP293
25616,38.496307,-7.2080126,RP293
25617,26.138994,-28.235737,RP293
25618,21.112066,5.374976,RP293
25619,0.35712928,29.157457,RP293
25620,36.66455,16.043516,RP293
25621,-20.448112,33.194332,RP293
25622,35.665764,-11.924681,RP293
25623,-5.2663617,46.480453,RP293
25624,18.84746,-27.339144,RP293
25625,25.701105,28.60962,RP293
25626,21.836409,-0.8091242,RP293
25627,11.820032,26.83181,RP293
25628,35.135654,-10.127382,RP293
25629,4.7475514,-58.579216,RP293
25630,53.227512,-16.49293,RP293
25631,48.426727,-3.4007618,RP293
25632,41.706223,-4.9333477,RP293
25633,49.669758,4.7571926,RP293
25634,45.199112,-18.38005,RP293
25635,16.337677,-52.139133,RP293
25636,42.13606,-2.928097,RP293
25637,36.759644,-0.28586614,RP293
25638,42.6911,30.14287,RP293
25639,24.298616,-23.726683,RP293
25640,-44.72843,23.002115,RP293
25641,-2.7881021,-59.994423,RP293
25642,26.805939,39.947292,RP293
25643,34.338657,-12.46015,RP293
25644,50.202404,-14.376343,RP293
25645,56.803074,10.395488,RP293
25646,39.353474,0.29339048,RP293
25647,25.840216,16.148048,RP293
25648,35.251762,7.3489156,RP293
25649,20.78655,-44.29027,RP293
25650,18.981375,52.450897,RP293
25651,25.078327,39.055058,RP293
25652,16.274694,33.78329,RP293
25653,-13.4863405,46.628796,RP293
25654,-26.185375,41.518448,RP293
25655,16.664816,20.303108,RP293
25656,40.0176,-5.287949,RP293
25657,27.419565,-8.844691,RP293
25658,14.886856,-3.7117004,RP293
25659,13.900903,-16.662848,RP293
25660,14.62327,9.3501215,RP293
25661,-28.157295,-46.303387,RP293
25662,3.8963065,-47.51057,RP293
25663,6.147439,41.760014,RP293
25664,4.219582,-52.675133,RP293
25665,21.89828,44.259705,RP293
25666,4.4396834,-23.734032,RP293
25667,23.35185,20.796764,RP293
25668,-11.580616,29.431696,RP293
25669,-12.150854,39.933346,RP293
25670,-50.874756,24.409168,RP293
25671,42.82293,27.608694,RP293
25672,47.308388,18.923023,RP293
25673,-29.733477,-37.11035,RP293
25674,-12.23093,-33.607395,RP293
25675,39.80867,22.947123,RP293
25676,45.881706,34.700718,RP293
25677,53.462593,-10.349085,RP293
25678,-5.344476,-43.625713,RP293
25679,-9.850526,41.66497,RP293
25680,22.83544,58.34691,RP293
25681,23.51566,7.358554,RP293
25682,29.494505,-27.804096,RP293
25683,35.177284,-1.4811956,RP293
25684,13.386893,-38.54859,RP293
25685,-7.793498,30.41112,RP293
25686,20.35715,9.897706,RP293
25687,-9.402243,-39.07457,RP293
25688,60.159607,-22.583826,RP293
25689,27.129171,-21.077429,RP293
25690,33.858887,15.867067,RP293
25691,47.594658,-6.353409,RP293
25692,-7.3020353,-24.688763,RP293
25693,37.41177,36.547028,RP293
25694,31.96895,-22.93694,RP293
25695,-44.193268,38.37863,RP293
25696,40.410122,-14.759634,RP293
25697,-15.186586,-52.09465,RP293
25698,-22.463419,36.58718,RP293
25699,11.376841,54.014927,RP293
25700,39.5605,-20.641043,RP293
25701,26.922493,-3.5291915,RP293
25702,8.720459,36.155266,RP293
25703,33.256733,-19.548325,RP293
25704,22.268686,50.257385,RP293
25705,51.163704,16.654812,RP293
25706,47.360245,16.607306,RP293
25707,-24.96553,28.635023,RP293
25708,-12.027357,43.101933,RP293
25709,21.759007,55.145153,RP293
25710,6.885283,50.851704,RP293
25711,37.26857,20.88567,RP293
25712,24.765982,-21.198608,RP293
25713,19.552332,-19.898802,RP293
25714,2.6727035,-26.688364,RP293
25715,37.433712,48.055523,RP293
25716,-12.2244425,23.907215,RP293
25717,-43.91248,-3.8335688,RP293
25718,35.435295,-16.884535,RP293
25719,-39.50686,30.686102,RP293
25720,45.610023,-2.8108008,RP293
25721,5.5786633,-8.166007,RP293
25722,33.13153,16.681458,RP293
25723,33.13256,34.343117,RP293
25724,-8.580002,-46.022186,RP293
25725,-30.239645,39.38031,RP293
25726,4.34775,32.17917,RP293
25727,44.929905,44.986824,RP293
25728,28.774813,45.538334,RP293
25729,49.270683,15.834603,RP293
25730,27.219845,34.10743,RP293
25731,44.124367,41.936863,RP293
25732,41.349186,15.860718,RP293
25733,-9.089955,45.36132,RP293
25734,-51.464977,21.363197,RP293
25735,-14.385009,-49.74994,RP293
25736,35.22858,15.581247,RP293
25737,15.267415,-50.60949,RP293
25738,21.653093,-20.203289,RP293
25739,47.707935,29.708313,RP293
25740,57.950996,-6.5544906,RP293
25741,-14.728266,38.69604,RP293
25742,44.77379,-10.608089,RP293
25743,18.534866,-20.080757,RP293
25744,-16.703857,46.59346,RP293
25745,38.875458,20.46181,RP293
25746,-31.564436,6.3388886,RP293
25747,45.892193,38.061344,RP293
25748,-43.977413,22.282269,RP293
25749,54.285374,-8.5971,RP293
25750,-34.769047,6.093671,RP293
25751,27.178883,20.11709,RP293
25752,-15.90892,-56.27276,RP293
25753,-0.34873712,-44.146717,RP293
25754,29.532825,-27.76268,RP293
25755,-42.02504,27.187931,RP293
25756,-11.056867,-51.329323,RP293
25757,40.094795,12.365268,RP293
25758,16.311909,-46.47216,RP293
25759,-9.579831,25.051836,RP293
25760,10.241452,-2.4808013,RP293
25761,-26.5683,-27.997189,RP293
25762,47.554214,-22.9954,RP293
25763,1.5908031,-50.076416,RP293
25764,12.559723,38.000404,RP293
25765,12.343769,50.844055,RP293
25766,46.02822,-20.5801,RP293
25767,-31.785412,21.839973,RP293
25768,43.568535,10.076108,RP293
25769,-32.218834,34.2379,RP293
25770,-20.467688,41.39995,RP293
25771,56.6551,9.305656,RP293
25772,-16.934116,44.634167,RP293
25773,15.097209,-59.8018,RP293
25774,24.211786,-16.756483,RP293
25775,-38.334053,-35.69079,RP293
25776,-40.500828,27.631987,RP293
25777,34.145348,11.449784,RP293
25778,-15.714303,43.43366,RP293
25779,42.92989,11.883526,RP293
25780,28.239641,38.790478,RP293
25781,22.520748,37.306705,RP293
25782,-22.863522,33.916073,RP293
25783,53.363365,-16.309195,RP293
25784,39.646282,44.31635,RP293
25785,20.56757,-27.480082,RP293
25786,30.457855,37.155567,RP293
25787,-38.61058,23.077753,RP293
25788,27.687204,6.3281355,RP293
25789,37.87704,-22.526274,RP293
25790,-50.780037,3.1194816,RP293
25791,-36.836197,28.798191,RP293
25792,-35.966816,-30.880304,RP293
25793,-32.23468,37.73714,RP293
25794,47.919945,-1.4088577,RP293
25795,-1.031613,33.372643,RP293
25796,39.445763,36.89638,RP293
25797,0.44970974,-47.622044,RP293
25798,55.41298,-12.416394,RP293
25799,38.442673,16.553654,RP293
25800,-16.562532,0.22299437,RP293
25801,6.4072914,-50.418125,RP293
25802,45.399323,32.753773,RP293
25803,29.254011,45.243454,RP293
25804,7.1530633,23.310844,RP293
25805,-23.134336,-21.044603,RP293
25806,42.029934,7.711965,RP293
25807,18.61147,41.187798,RP293
25808,-5.779087,30.26952,RP293
25809,16.203957,-38.592777,RP293
25810,44.40805,-1.6615291,RP293
25811,-42.666527,7.812103,RP293
25812,10.011622,-13.881256,RP293
25813,42.967182,28.808086,RP293
25814,24.976189,-14.297648,RP293
25815,-10.170435,1.3163221,RP293
25816,57.55478,-8.330347,RP293
25817,-40.977753,2.7819724,RP293
25818,26.140783,-28.235308,RP293
25819,26.311123,0.44160387,RP293
25820,8.120897,33.634705,RP293
25821,27.526377,51.542027,RP293
25822,6.289807,-15.073959,RP293
25823,60.159607,-22.583826,RP293
25824,-18.408014,39.5573,RP293
25825,26.069578,-21.645845,RP293
25826,26.466175,-12.717804,RP293
25827,10.097758,34.036808,RP293
25828,47.3046,-16.9164,RP293
25829,13.56147,54.775543,RP293
25830,35.309708,13.154732,RP293
25831,42.67038,44.288746,RP293
25832,-24.194206,-21.203276,RP293
25833,36.874386,-31.571367,RP293
25834,44.71299,-30.471958,RP293
25835,-10.415008,48.552654,RP293
25836,42.232807,-26.080555,RP293
25837,37.563354,13.928505,RP293
25838,-41.18061,-11.727005,RP293
25839,3.6895366,-14.189965,RP293
25840,-44.231594,27.40761,RP293
25841,-26.431059,43.304306,RP293
25842,21.97538,48.701065,RP293
25843,2.7646887,15.955617,RP293
25844,41.43112,-38.347813,RP293
25845,50.666927,29.591633,RP293
25846,-39.47814,34.904354,RP293
25847,-20.39405,-15.635333,RP293
25848,12.951604,-45.516327,RP293
25849,45.630676,10.231057,RP293
25850,-18.075079,-7.717259,RP293
25851,49.60959,20.41144,RP293
25852,47.921844,9.216871,RP293
25853,25.954802,26.301912,RP293
25854,-1.9900372,41.906994,RP293
25855,31.32361,-44.921734,RP293
25856,41.030167,42.14221,RP293
25857,30.83115,-21.880356,RP293
25858,-0.79733604,-9.780088,RP293
25859,-14.448505,43.59217,RP293
25860,56.105015,9.6298485,RP293
25861,20.56744,30.711035,RP293
25862,-23.309711,32.04561,RP293
25863,19.86528,45.01917,RP293
25864,37.85011,26.379047,RP293
25865,14.303655,-46.989414,RP293
25866,27.954166,-0.58451474,RP293
25867,53.305573,0.10320301,RP293
25868,54.585926,-6.3140917,RP293
25869,9.801489,27.430727,RP293
25870,13.084589,23.958946,RP293
25871,7.948422,27.499207,RP293
25872,32.722095,-5.542178,RP293
25873,49.3373,-8.6172905,RP293
25874,18.544792,-47.434563,RP293
25875,-10.572111,37.39246,RP293
25876,22.769941,23.860579,RP293
25877,37.619118,4.4172564,RP293
25878,8.1222315,33.63356,RP293
25879,24.379795,-49.36713,RP293
25880,-23.135143,-45.091328,RP293
25881,23.78459,15.903162,RP293
25882,26.743267,-46.681755,RP293
25883,44.74445,-26.85464,RP293
25884,44.351208,13.5077305,RP293
25885,27.927563,25.904942,RP293
25886,30.893019,-14.096423,RP293
25887,51.731827,6.2478304,RP293
25888,24.930138,-14.441976,RP293
25889,45.38331,15.305515,RP293
25890,0.47951826,-40.197796,RP293
25891,-3.4725032,46.456306,RP293
25892,-40.67225,36.237236,RP293
25893,-39.56617,29.568829,RP293
25894,-39.114956,27.389261,RP293
25895,-20.387909,33.15687,RP293
25896,20.004807,44.341034,RP293
25897,6.1510854,1.2471862,RP293
25898,-19.523926,35.53449,RP293
25899,31.697601,5.5074124,RP293
25900,47.94273,34.975773,RP293
25901,25.281116,1.2893138,RP293
25902,44.713593,36.929245,RP293
25903,52.100582,-6.0837016,RP293
25904,25.023687,14.157256,RP293
25905,5.0493364,38.39685,RP293
25906,27.220186,34.107212,RP293
25907,-30.541954,28.862518,RP293
25908,44.49369,21.15845,RP293
25909,-57.300114,12.426298,RP293
25910,18.818398,36.39276,RP293
25911,-13.199184,46.995987,RP293
25912,35.890713,-14.628649,RP293
25913,-44.083004,23.0372,RP293
25914,14.256225,-20.18857,RP293
25915,-3.798803,-2.4882827,RP293
25916,-39.278534,41.43201,RP293
25917,26.6235,47.25118,RP293
25918,47.354973,19.253284,RP293
25919,22.866476,53.55355,RP293
25920,-40.624607,17.307049,RP293
25921,14.456738,38.560547,RP293
25922,38.681232,46.690147,RP293
25923,34.074467,-17.505543,RP293
25924,32.526707,17.497786,RP293
25925,-17.653156,26.218126,RP293
25926,-36.27098,23.358656,RP293
25927,34.58542,20.460741,RP293
25928,36.103382,27.318962,RP293
25929,-1.5117072,27.891552,RP293
25930,35.66031,47.32875,RP293
25931,-12.110153,-9.514025,RP293
25932,48.851433,9.5259495,RP293
25933,-9.099265,-58.504982,RP293
25934,37.161987,27.167212,RP293
25935,-2.8305228,-14.618394,RP293
25936,-0.68070126,24.112535,RP293
25937,25.133747,48.70462,RP293
25938,-28.831486,39.93488,RP293
25939,56.265892,17.43349,RP293
25940,25.135403,17.100536,RP293
25941,-0.40798882,48.019695,RP293
25942,-20.715363,43.071434,RP293
25943,43.098633,41.588963,RP293
25944,-2.041883,46.940113,RP293
25945,-35.146484,37.725056,RP293
25946,35.328606,-26.4033,RP293
25947,8.980493,-5.8469453,RP293
25948,46.089256,-0.76095206,RP293
25949,-40.536102,36.220608,RP293
25950,-47.677456,35.350613,RP293
25951,-51.349075,21.508001,RP293
25952,-51.01227,-0.4411267,RP293
25953,30.47885,28.457977,RP293
25954,38.2965,-24.805904,RP293
25955,36.187607,16.654707,RP293
25956,5.4951572,25.313932,RP293
25957,-22.336708,-22.889734,RP293
25958,42.432568,-26.626945,RP293
25959,28.444489,-42.30442,RP293
25960,6.3346205,-50.965195,RP293
25961,-28.341814,37.45911,RP293
25962,-28.135284,2.7678807,RP293
25963,10.503988,-55.138863,RP293
25964,28.06639,-36.4182,RP293
25965,57.018044,4.63894,RP293
25966,5.1171126,-53.479946,RP293
25967,46.014713,9.353676,RP293
25968,34.95553,10.779508,RP293
25969,52.45237,-3.452788,RP293
25970,52.992474,14.428787,RP293
25971,28.738472,-54.07687,RP293
25972,27.671564,48.466385,RP293
25973,-14.7328,-19.26768,RP293
