TSNE-1,TSNE-2,task_source
46.164955,30.20742,unmod1
52.7451,1.1470959,unmod1
21.520111,-6.5809345,unmod1
20.590776,-16.75466,unmod1
7.5986843,-31.928944,unmod1
53.060844,33.776062,unmod1
47.848186,-35.0043,unmod1
28.081696,-9.431651,unmod1
35.337475,32.48683,unmod1
43.413475,-1.7320913,unmod1
16.251322,-20.000475,unmod1
41.642876,17.28024,unmod1
24.292318,12.067036,unmod1
39.978706,-2.0519702,unmod1
15.720585,42.204807,unmod1
17.0199,-1.9305211,unmod1
7.716571,-31.99194,unmod1
18.991854,1.3510735,unmod1
17.694498,-35.830395,unmod1
40.254734,-18.903234,unmod1
-9.609816,-47.36803,unmod1
42.561817,-12.141939,unmod1
27.775654,-2.021232,unmod1
50.33888,27.43957,unmod1
-19.728052,-38.973763,unmod1
32.307964,-34.704906,unmod1
-22.083038,-40.08871,unmod1
58.833717,-22.418032,unmod1
39.55283,31.46115,unmod1
-5.711045,-41.82148,unmod1
46.306908,16.755592,unmod1
5.5615444,-23.631598,unmod1
46.887012,19.87805,unmod1
38.95722,33.52992,unmod1
20.764137,45.38039,unmod1
54.4337,11.025235,unmod1
17.712444,5.1112504,unmod1
-11.107955,-47.665375,unmod1
25.88696,-7.3762593,unmod1
23.41805,15.099823,unmod1
10.935664,18.85773,unmod1
25.028397,34.63698,unmod1
38.488564,14.448162,unmod1
26.265747,40.113327,unmod1
34.191326,-48.347298,unmod1
23.15919,13.320938,unmod1
23.701305,35.083782,unmod1
18.018421,44.08846,unmod1
26.679575,34.160587,unmod1
-25.586948,-15.266832,unmod1
51.740913,-37.907463,unmod1
14.787837,11.90001,unmod1
12.866158,15.210161,unmod1
21.478498,-4.333134,unmod1
43.02323,-10.930915,unmod1
-19.686216,-35.110394,unmod1
54.91086,-10.350877,unmod1
38.0128,30.39645,unmod1
23.296392,-50.932743,unmod1
9.1707325,-27.597763,unmod1
60.092197,-1.5106139,unmod1
17.95429,-22.842165,unmod1
-5.090767,-41.516487,unmod1
10.296335,31.115925,unmod1
-20.832659,9.122072,unmod1
38.76886,-27.529463,unmod1
1.0102696,0.014727835,unmod1
55.09645,-3.1384625,unmod1
-14.344206,1.5378026,unmod1
9.489156,32.897232,unmod1
24.709784,-41.69527,unmod1
-9.883853,-29.031105,unmod1
-8.679906,-35.397152,unmod1
26.092855,-39.965256,unmod1
-5.923058,3.20562,unmod1
14.150308,-7.6808653,unmod1
-15.764456,12.797416,unmod1
58.229996,-11.558045,unmod1
-3.267168,-47.300037,unmod1
6.3477836,-33.406742,unmod1
-7.324291,11.32952,unmod1
-13.699781,-0.82784194,unmod1
19.820248,46.3517,unmod1
34.76045,24.201588,unmod1
52.412125,19.207815,unmod1
22.841967,-6.7540326,unmod1
27.546082,-50.38586,unmod1
16.930233,-54.044033,unmod1
36.640453,34.59183,unmod1
13.595395,9.881101,unmod1
-4.593554,-42.591774,unmod1
26.760565,-44.941036,unmod1
20.876165,-24.476006,unmod1
16.960165,-10.304268,unmod1
-13.126309,-2.1503906,unmod1
49.075893,1.5609236,unmod1
33.120827,-32.897934,unmod1
60.42604,0.82176137,unmod1
-8.135195,-41.382233,unmod1
20.081045,-5.589676,unmod1
10.986871,-33.104626,unmod1
14.468956,13.703843,unmod1
23.897984,-44.902752,unmod1
15.113849,-1.9499989,unmod1
15.039342,-27.66316,unmod1
26.064913,-24.932095,unmod1
19.064201,-0.31437674,unmod1
45.1785,-14.54934,unmod1
17.780758,38.58695,unmod1
20.98471,-46.584484,unmod1
32.44199,-32.392982,unmod1
45.94765,-14.009993,unmod1
25.404167,31.66125,unmod1
-7.3808336,-38.239506,unmod1
31.63777,-45.942513,unmod1
18.908594,32.497982,unmod1
52.288696,30.474052,unmod1
13.872383,-25.00294,unmod1
17.082851,30.763147,unmod1
15.581817,-3.4992418,unmod1
47.445034,-34.887928,unmod1
-13.553894,8.270376,unmod1
49.797012,-7.4300117,unmod1
52.980705,-6.9208317,unmod1
14.171599,-8.389875,unmod1
24.386827,-29.250298,unmod1
26.209047,14.875527,unmod1
41.259884,28.754753,unmod1
-33.461212,9.356638,unmod1
-14.281415,-15.216675,unmod1
27.388723,-21.84523,unmod1
38.95428,-11.772816,unmod1
19.456038,40.875458,unmod1
-16.899462,-9.030035,unmod1
18.06174,41.99705,unmod1
31.70608,-5.3650393,unmod1
-10.28391,-12.499373,unmod1
41.00195,-11.104511,unmod1
16.673523,4.6164103,unmod1
4.391263,21.836603,unmod1
35.701946,-38.51792,unmod1
25.026716,-4.660117,unmod1
12.879319,46.49929,unmod1
-26.386106,16.29731,unmod1
46.734642,-9.478234,unmod1
10.832875,31.228758,unmod1
55.004032,-4.346059,unmod1
20.345312,30.647444,unmod1
50.539772,25.719643,unmod1
30.348274,-3.5233614,unmod1
59.101234,-0.34296882,unmod1
25.823853,34.600327,unmod1
52.87429,-8.787208,unmod1
43.253162,22.502687,unmod1
-28.014217,-10.4155035,unmod1
12.157125,-43.43282,unmod1
0.8107609,12.540966,unmod1
57.142185,0.11015701,unmod1
-0.9421839,-17.082033,unmod1
25.088709,-41.346684,unmod1
19.975737,15.977567,unmod1
33.785625,33.32511,unmod1
41.354527,28.478088,unmod1
22.194296,-46.553802,unmod1
11.668837,42.4901,unmod1
26.55911,-43.27014,unmod1
20.006136,-5.6158442,unmod1
55.79042,-13.371789,unmod1
10.071487,1.6164865,unmod1
45.785625,-9.494092,unmod1
11.327657,28.619781,unmod1
15.734323,20.298235,unmod1
38.799828,-10.858217,unmod1
53.112843,-8.901558,unmod1
-2.7671046,-46.912487,unmod1
24.699791,12.555118,unmod1
46.68337,19.110332,unmod1
23.727798,12.44291,unmod1
18.1698,36.072533,unmod1
19.19518,42.509693,unmod1
-9.894994,-13.764925,unmod1
39.165264,-2.6509275,unmod1
57.6367,7.090616,unmod1
9.374553,-26.26062,unmod1
-9.8696575,-48.31887,unmod1
-10.610838,5.1053824,unmod1
30.961523,-35.755016,unmod1
-24.33144,8.536885,unmod1
16.344381,-46.939102,unmod1
43.53762,-15.444488,unmod1
51.98389,-5.750365,unmod1
-20.681183,0.11204258,unmod1
22.614315,-48.2083,unmod1
49.17236,-16.156317,unmod1
-33.454784,-11.219012,unmod1
30.781448,36.317673,unmod1
-16.325584,-13.130248,unmod1
-11.401936,-49.34654,unmod1
53.785637,-0.8852254,unmod1
-9.69743,-34.137886,unmod1
12.260438,-34.944702,unmod1
28.054588,-13.936349,unmod1
21.592121,-33.404266,unmod1
11.899049,15.163244,unmod1
20.356802,17.101776,unmod1
-23.834188,4.949558,unmod1
15.271421,39.588764,unmod1
42.633293,-26.41826,unmod1
38.189995,-25.255795,unmod1
-17.188616,2.9938023,unmod1
52.007767,-15.697214,unmod1
46.483593,29.848148,unmod1
58.409702,23.581383,unmod1
-11.601474,-25.459396,unmod1
50.33313,-6.657401,unmod1
34.01288,-16.578403,unmod1
23.197042,41.568146,unmod1
-25.350193,2.769265,unmod1
12.839716,13.38767,unmod1
27.788555,7.5280914,unmod1
15.031311,38.002205,unmod1
28.688704,-16.159348,unmod1
25.026724,-26.219465,unmod1
0.5792769,-11.117296,unmod1
-16.396889,19.251728,unmod1
24.121054,-6.046456,unmod1
38.360504,37.56193,unmod1
22.770918,24.45089,unmod1
33.731342,-30.924395,unmod1
33.824238,-28.902754,unmod1
34.4015,-35.397163,unmod1
7.1897326,-32.10232,unmod1
9.759135,36.931538,unmod1
27.294815,-41.030422,unmod1
20.981722,18.037472,unmod1
-22.752117,-35.516125,unmod1
-38.711937,13.426604,unmod1
22.272078,12.300607,unmod1
25.597729,-3.744114,unmod1
28.942995,0.073122285,unmod1
49.08771,4.5286264,unmod1
55.716427,-0.15697958,unmod1
22.047892,-14.687073,unmod1
-24.274405,17.316998,unmod1
23.402739,12.276481,unmod1
-5.58793,-11.856761,unmod1
-5.3293514,-43.671814,unmod1
45.666534,-24.15388,unmod1
