TSNE-1,TSNE-2,task_source
-16.128786,-16.69218,human
-45.238617,-14.025116,human
10.161434,-2.8867629,human
-32.048634,-17.070839,human
-46.982582,8.856671,human
5.0367026,-0.51223737,human
-35.59258,33.854115,human
-39.99104,-26.422592,human
-18.773521,19.281034,human
-12.29851,33.49059,human
-5.3678994,-3.2598386,human
-30.397772,11.199532,human
-4.1967945,-5.4484825,human
-3.7952185,20.770992,human
10.462069,17.051445,human
-44.252537,-11.008855,human
-9.176375,41.553223,human
-17.2924,-9.607933,human
-44.388622,-7.7907357,human
4.478881,14.453476,human
-20.063675,-26.773485,human
4.0952344,-10.16251,human
-48.717567,13.714434,human
0.7097069,3.7639375,human
-0.68566,27.147285,human
-31.937449,-1.0009612,human
2.5666409,14.233461,human
0.45846912,-25.21512,human
-51.561493,-25.117027,human
-14.481528,1.3939071,human
13.47779,1.9586366,human
-52.295242,8.442662,human
6.1658196,6.9153924,human
11.655941,-17.145983,human
-9.744967,-15.988082,human
-36.748375,-7.0120735,human
-13.422006,-13.976969,human
-29.274775,-4.160294,human
-5.255295,7.3035893,human
-49.27058,-6.132585,human
-28.255396,27.732527,human
-11.047625,15.573876,human
-34.147083,2.4499462,human
7.133453,21.568487,human
-26.811937,-16.665981,human
-39.607548,15.1879835,human
-50.844414,2.6121778,human
14.862822,-7.689967,human
-1.5003387,21.237453,human
-21.318268,15.970177,human
12.759901,13.437118,human
-5.2924914,8.539658,human
1.4741793,10.832095,human
0.24352165,11.773361,human
-44.34209,20.020226,human
-2.9042156,-19.093904,human
17.908852,12.939614,human
19.548693,9.7293215,human
0.933947,14.469667,human
-26.242586,14.13664,human
-33.64851,36.08749,human
-10.06363,-18.784586,human
6.3141346,-2.5548096,human
5.629942,26.137754,human
-42.3685,2.0232444,human
-21.720966,-19.34679,human
-12.840607,-13.482738,human
6.4891043,10.824754,human
-20.516367,15.774771,human
-32.026047,-16.637959,human
-23.34885,32.763824,human
1.189361,4.1961174,human
-16.72647,-27.344303,human
11.24078,10.379992,human
-51.15816,4.3018045,human
-38.029854,-2.2868357,human
-13.510602,6.5758624,human
-1.9696563,0.23651186,human
-41.694244,-29.316504,human
-14.593452,-9.3417635,human
-34.673252,34.182053,human
-52.793514,16.736467,human
-37.171375,29.277224,human
-2.299525,-0.48531538,human
-20.573727,-22.624718,human
-45.589687,12.085356,human
13.98454,-0.08982326,human
-53.36178,-11.998008,human
-3.8726232,-2.2447922,human
-16.818846,-35.124165,human
-38.229824,-29.805347,human
11.588616,-16.588974,human
-29.504906,-18.046381,human
-17.37005,-24.74438,human
-14.066275,-12.714842,human
11.332193,-0.13944626,human
-34.53386,-17.435734,human
-46.572704,19.077421,human
-42.930042,-21.980986,human
2.668789,4.5901413,human
6.078283,21.698713,human
0.45334193,-13.461812,human
-14.144145,-13.09593,human
-48.98326,-24.913574,human
-48.148838,14.533893,human
-46.209896,21.613596,human
-37.631252,17.908628,human
1.1331242,-10.790951,human
-13.183221,-14.758594,human
3.3911629,13.266183,human
-17.14654,11.036284,human
14.163797,-4.534701,human
7.159679,-7.195337,human
-49.74059,-11.081535,human
5.4716454,-9.946321,human
-35.264946,11.96047,human
5.3037477,12.306118,human
-11.827643,15.904196,human
-5.731637,12.827257,human
-53.247112,-10.066981,human
-14.91008,15.9373455,human
-19.222332,-2.0739906,human
-29.581709,31.164541,human
-21.700235,9.347754,human
1.4501762,26.611874,human
-32.283974,-8.824126,human
-10.244799,7.0537663,human
-40.510002,-26.805614,human
1.5916333,2.223281,human
7.456512,29.457785,human
-38.01617,-25.620132,human
-20.483429,7.7515254,human
0.44293612,17.520643,human
-19.012228,12.023993,human
-27.79834,12.6203785,human
-5.2735076,11.438118,human
-46.76046,1.6326054,human
-26.726183,7.0921555,human
-45.081318,6.2717648,human
-26.66173,-0.706484,human
-27.147852,-6.8911295,human
8.378155,-20.858528,human
10.558794,12.882391,human
-32.745205,-12.816872,human
-27.542997,15.868296,human
-17.100822,38.72458,human
-14.91804,27.728329,human
1.740273,22.99982,human
-26.958971,5.2375793,human
8.294234,25.692812,human
-31.479155,-4.605525,human
-19.013308,-17.243395,human
-23.461323,11.908759,human
4.475071,-16.246302,human
12.70088,-7.64059,human
-42.5047,27.165066,human
-23.610357,-10.513226,human
-18.862886,14.694508,human
-11.4481535,-16.274414,human
10.403946,5.862811,human
-44.768948,-24.357265,human
10.269877,16.647615,human
-45.85578,7.3207345,human
-34.561176,-29.66531,human
-25.67568,-9.29005,human
4.8094378,5.0482035,human
-30.691618,-24.716341,human
2.9767163,1.3334881,human
-6.702941,31.218124,human
8.6717005,30.329115,human
-23.284943,17.052351,human
-30.387173,7.748133,human
-42.620586,21.069483,human
-24.321053,10.87585,human
-24.666792,35.83574,human
8.798146,4.7426386,human
-6.356984,2.948532,human
-21.555836,14.177478,human
-3.2239578,25.563116,human
2.8591928,-4.763061,human
-31.416706,33.228695,human
3.3931603,5.768934,human
-40.99353,2.9964786,human
-29.211662,11.789578,human
8.518684,7.778974,human
-19.494677,30.638338,human
-46.2058,-9.4614935,human
7.338171,-8.68744,human
-15.55253,36.666336,human
-4.0436683,-0.9539309,human
-16.583267,-19.68357,human
-8.095484,-18.962498,human
-40.535187,-25.71298,human
-43.55653,-3.9186914,human
-27.32424,34.095226,human
-42.102177,-0.89370704,human
-3.858742,3.5879924,human
8.572581,-6.300652,human
-41.947464,-24.85713,human
-36.47265,28.255356,human
-10.67242,19.516273,human
-19.792183,12.933581,human
-46.49974,25.812256,human
-9.572231,8.873051,human
-17.079252,-16.187038,human
-14.59561,-28.647993,human
7.8174005,0.72839785,human
15.104267,-7.7135406,human
-24.381973,-11.231896,human
-8.0451765,38.91668,human
3.2836583,0.6479579,human
14.558476,25.441406,human
-12.615775,18.057941,human
-12.302949,39.380486,human
-7.66615,23.54423,human
-29.984844,-20.945932,human
-1.9459246,3.837419,human
4.829411,-4.384409,human
3.511348,27.858679,human
17.296553,-4.9738865,human
-28.645803,36.947254,human
-24.834911,27.334095,human
-12.14507,4.2554283,human
1.7921845,11.246608,human
-32.012688,-15.341228,human
-16.838488,-11.429548,human
-14.193059,-29.40996,human
-44.30842,8.075519,human
1.1377426,21.881153,human
-4.3901153,0.76987594,human
1.0207722,-10.961092,human
12.026113,2.610796,human
-43.030067,1.1241007,human
-41.35306,-19.217815,human
-38.448418,-8.036685,human
-28.316908,26.943743,human
-25.998863,32.357502,human
13.953323,20.270882,human
-22.36452,35.800987,human
12.0918455,22.160633,human
-19.352432,4.618262,human
-22.580986,-10.938812,human
4.903846,-1.3735979,human
-53.484222,-10.0340605,human
-24.571545,1.0072808,human
8.099375,19.4849,human
9.907335,-8.508196,human
9.081772,-10.319358,human
-20.261015,-29.122375,human
-0.3479058,13.438637,human
-17.416042,-18.95122,human
-6.1879554,18.67431,human
0.6675376,1.6061146,human
-13.169477,34.89479,human
-36.823586,16.287378,human
11.052105,-5.42553,human
-44.30256,20.050299,human
10.988683,22.76225,human
-31.417156,23.441948,human
-24.581848,35.860256,human
-47.98048,4.326025,human
-2.3685308,-1.8289397,human
-23.625433,33.587215,human
-28.575062,-30.588488,human
6.3412943,-10.677672,human
8.068213,16.927383,human
-32.173847,34.16985,human
-46.378304,-15.856669,human
-29.990385,-22.577137,human
-42.60136,0.6835171,human
-25.525993,44.274963,human
-39.508472,-31.039953,human
17.51495,-2.8381896,human
11.325679,29.859903,human
-25.597095,12.170393,human
-11.543473,27.279356,human
13.125705,16.323965,human
-10.7311325,31.841389,human
-40.054832,23.106033,human
-46.259758,15.760814,human
-36.368126,5.976287,human
-25.280672,32.59774,human
-2.553802,15.460049,human
-18.953114,42.066475,human
-20.161053,13.630603,human
-21.883545,40.359024,human
-20.131748,40.68694,human
-23.481861,-14.935229,human
-38.0675,2.5844524,human
-36.215244,15.302831,human
10.620606,11.729064,human
8.845164,14.6433935,human
-25.194088,-0.5967621,human
-51.161175,-23.779686,human
8.781425,-10.982616,human
-21.331064,8.313424,human
0.56384915,-10.984957,human
-36.740288,-12.883145,human
-34.81839,-17.580818,human
-2.834247,-19.135696,human
-54.77229,-12.260363,human
-14.179696,9.930403,human
-16.593987,-27.102955,human
-21.525787,3.6979566,human
-25.87341,35.14067,human
-15.843251,-13.442255,human
-46.450928,-16.13988,human
-9.393503,22.416925,human
-21.273268,-13.722972,human
-31.88484,32.62511,human
-44.44246,-22.947449,human
4.47303,4.28552,human
12.559077,18.355766,human
-3.0302474,29.433506,human
-20.966755,33.12538,human
-52.141068,8.8289795,human
-40.888863,21.687304,human
-25.492264,-24.920511,human
-11.900508,-23.484623,human
-17.67246,-8.966053,human
-40.474815,-26.960873,human
-53.938515,8.558592,human
-8.092968,-2.3115327,human
3.1994705,11.194559,human
-5.100162,3.748668,human
-17.533867,31.656414,human
7.187427,14.432224,human
-38.237713,-35.6083,human
-32.34023,40.245125,human
-32.85856,3.7973058,human
-37.79539,-17.06691,human
-16.22836,2.610108,human
-38.258385,-27.126091,human
-38.732204,11.674065,human
-27.8149,27.18375,human
-51.91893,0.8106417,human
-42.02853,16.314047,human
-41.86291,10.091688,human
-51.918846,-9.135876,human
-49.879444,11.794487,human
0.5589336,2.4151974,human
16.905935,15.970728,human
-19.205683,3.6296077,human
-19.065218,7.8692946,human
-4.793701,8.130566,human
-14.788332,34.899582,human
7.5413837,16.828924,human
11.117042,16.411894,human
-35.543934,13.645038,human
-43.058086,35.455105,human
6.0944347,33.75369,human
-9.597198,2.6343126,human
-25.91105,42.03119,human
-15.23732,2.6791432,human
-41.258873,2.0487006,human
12.473557,-6.374298,human
-18.695553,-8.51474,human
-15.597203,-25.16026,human
-29.303806,-7.81257,human
15.807448,-3.4619744,human
-15.271522,-13.325816,human
-17.97002,-23.240538,human
-47.858353,-6.416712,human
-11.81522,10.612925,human
-46.674847,-7.178408,human
-36.49657,19.780514,human
-31.546513,38.563286,human
12.163053,2.6494892,human
-23.915281,7.513006,human
1.2482393,16.258312,human
-37.410107,-25.139423,human
-29.93564,-20.921408,human
-15.228624,32.96808,human
-41.110413,19.651997,human
16.534475,-3.0783467,human
-29.95108,4.0076385,human
-52.07943,-16.688011,human
15.517029,22.353247,human
-15.723093,-16.160095,human
-26.060276,2.0760202,human
-16.08673,26.28034,human
16.146399,14.4474125,human
1.5237119,15.334213,human
-42.60712,-13.010516,human
19.031738,-8.492572,human
-8.896314,0.74745905,human
4.13565,33.90423,human
4.4717727,21.501167,human
-38.51595,-16.50902,human
-7.958074,-22.41422,human
-28.098276,-5.101043,human
-44.17224,-12.382479,human
-32.895042,-14.706214,human
-13.4096155,26.75876,human
-52.76132,-8.729006,human
11.701634,0.76390386,human
-26.473688,40.0478,human
14.979476,-6.348766,human
6.667424,0.9969359,human
-46.42856,-16.350725,human
9.41106,-3.8019218,human
4.660519,26.976088,human
-1.4018178,4.784714,human
-17.180817,-19.318535,human
-49.301712,20.753004,human
-4.3438745,28.539257,human
-43.314476,-11.711763,human
16.440691,9.608396,human
-45.618416,10.261061,human
-32.763283,-24.508585,human
-37.3497,-3.9251494,human
7.8352137,21.82748,human
-1.5176599,23.82557,human
0.20503803,39.286694,human
-2.1857038,22.300884,human
-30.058521,14.056686,human
-19.889078,42.379025,human
5.062672,-8.905659,human
6.71651,27.405716,human
-44.630325,-2.2133617,human
13.504797,7.090907,human
-51.57261,-6.593729,human
-45.922886,-27.82546,human
-24.379686,-13.918345,human
-0.090499274,3.2099352,human
-12.295014,-5.653983,human
-26.260546,-27.494053,human
5.5174766,4.9011717,human
0.5781476,17.269924,human
-47.864452,-32.715458,human
-41.017334,5.752286,human
-19.753023,4.5832024,human
-38.66954,-10.801783,human
12.991246,-5.2210026,human
-17.641685,40.661892,human
-29.43312,-2.161455,human
-32.48943,9.322545,human
-5.9770336,39.66227,human
5.547001,-16.45662,human
-11.894818,4.869141,human
-17.44996,38.404213,human
-39.496597,-25.427149,human
-4.2531257,-5.1594496,human
-8.443205,33.337032,human
-12.415551,16.894115,human
-22.71185,-8.492654,human
-45.909306,-26.78128,human
-16.281776,32.65138,human
-41.52455,-8.725388,human
-38.904255,-19.926357,human
-29.42172,-9.696769,human
-49.384106,8.08485,human
8.177647,-0.2556644,human
5.2623615,15.991842,human
-37.394382,3.6369998,human
-19.841112,-16.422546,human
-42.235,12.567539,human
-23.205147,-5.5080376,human
-18.602268,41.60455,human
-48.315063,-20.936785,human
-34.577797,-8.567041,human
-25.832073,17.200846,human
-13.062299,12.55741,human
6.921254,-17.871954,human
-28.900454,-20.889835,human
-28.176702,22.515741,human
-17.690203,43.93398,human
-7.1117263,6.8017473,human
-13.789054,-3.412413,human
11.87162,-3.0260153,human
6.9893937,11.247496,human
-7.501522,-17.469881,human
-15.730559,6.1834254,human
-36.983494,-8.215763,human
0.854554,7.705873,human
-2.830408,24.970905,human
-0.46071896,6.8444095,human
-3.184431,-3.551047,human
-25.2426,34.40127,human
-25.866697,-13.289032,human
-38.185284,-28.407093,human
-28.264402,30.697332,human
-37.01715,-18.793634,human
17.418152,0.0015591478,human
-23.290274,-12.3868,human
6.0873084,2.482402,human
-13.098647,-11.249908,human
-27.458794,17.475233,human
-16.861559,17.00961,human
-19.31114,41.37638,human
4.6623173,2.594235,human
-31.040754,3.2861662,human
-13.477893,3.700783,human
-10.314239,41.98695,human
-20.086733,7.9795747,human
2.8289125,-8.35316,human
-23.735167,6.9393225,human
-50.857204,6.3221,human
10.24785,-6.9324145,human
-41.145535,-4.9138255,human
-35.357742,-29.360758,human
-30.244535,-9.749475,human
-47.331467,-10.004619,human
11.359335,-10.407186,human
-53.331608,4.272907,human
16.050037,3.2294772,human
-7.633066,-16.308344,human
-16.309322,19.86998,human
-18.975344,27.872164,human
-21.40673,7.365787,human
-41.935226,31.73307,human
11.9295,-16.555134,human
-52.27236,10.292247,human
-23.442495,-27.196852,human
-2.9648986,16.701765,human
10.873061,21.030962,human
7.431534,-4.4545913,human
-10.160664,14.627942,human
-43.733833,-9.598773,human
8.033704,-7.748994,human
4.336581,-7.67085,human
-24.850939,-4.1422634,human
-13.026653,-19.085669,human
7.96485,-4.7915616,human
-39.489944,13.113262,human
-22.836946,13.268392,human
-12.468761,34.05109,human
-52.20297,-11.251274,human
-30.68639,-8.207919,human
-36.18175,35.788734,human
14.44439,5.875811,human
-34.295578,23.585873,human
8.534796,21.503822,human
-46.376137,-28.555365,human
-38.990284,39.46121,human
-24.78415,-6.5950847,human
-17.357985,35.331913,human
-18.158714,31.705559,human
-24.882315,43.750328,human
2.3239894,15.24149,human
15.620353,-0.5443061,human
-12.043655,-15.095102,human
-15.434443,10.746529,human
-34.57288,14.829052,human
-10.603588,-26.996204,human
-39.070976,-17.862747,human
-2.0948381,9.099995,human
-46.104958,-12.396412,human
3.9941652,13.367793,human
-6.5768547,0.52501434,human
5.9444885,-4.855424,human
3.8539052,21.848219,human
-5.7176437,44.419495,human
-41.343655,-20.631414,human
-9.442149,30.910162,human
-44.00965,11.012341,human
-50.55684,-15.577882,human
-16.95182,37.105034,human
0.43500575,-4.8884916,human
-36.068924,-21.97838,human
1.3860589,-0.9289332,human
-46.730747,-3.9910216,human
-2.7250612,16.103651,human
-3.6939385,-5.698197,human
-38.5393,39.083626,human
2.6936789,6.20031,human
-23.987936,33.664467,human
-1.9476423,-0.8540522,human
-19.779198,32.129585,human
-3.938681,9.591072,human
-9.493395,30.822159,human
-52.571,10.552698,human
6.8519816,0.046471555,human
-23.761742,-32.826008,human
-3.8919914,7.7855787,human
-22.201143,13.876068,human
7.7103424,10.11502,human
-18.3272,-17.33546,human
7.5351257,3.4826474,human
-10.489818,38.176094,human
-15.93074,38.050957,human
-6.645528,-1.1402234,human
-32.26305,-13.456478,human
-13.46981,-8.744718,human
-14.35405,12.63034,human
11.404068,4.6034503,human
-44.48117,9.384367,human
-44.77199,-25.420164,human
-40.22954,39.83484,human
-4.2439623,9.672506,human
1.4766812,16.393549,human
-5.32749,-16.54607,human
-6.5250072,3.0661864,human
-39.10126,31.58781,human
11.16268,10.491501,human
-9.814122,34.23709,human
12.67826,4.9134955,human
-10.592626,-19.77348,human
-24.62513,41.083893,human
-15.002658,4.0685954,human
-13.525736,-21.467743,human
-36.063854,-18.784624,human
-41.889076,-20.931684,human
-45.024998,-27.224556,human
-34.413002,-24.048456,human
-36.55524,-12.909837,human
-35.5932,-1.1087157,human
-47.437088,3.897897,human
-39.145695,-38.525066,human
11.270893,-4.424785,human
-19.027649,6.3974533,human
-27.314949,43.4371,human
13.387785,-11.592417,human
9.062382,11.025866,human
14.554796,7.059965,human
-25.81265,-17.89034,human
-44.883186,-13.356529,human
-26.766998,-31.234081,human
-20.37489,36.169,human
4.5858746,12.045224,human
-6.4134064,11.014125,human
-18.831955,6.5783677,human
-39.529404,-18.594765,human
-34.00119,1.8276664,human
14.4385395,1.4434755,human
-16.605038,5.4036,human
2.47106,29.328043,human
13.403995,12.589058,human
-6.6154385,12.381874,human
-6.6016297,38.022705,human
-16.435131,30.201239,human
-36.5885,-25.798845,human
-27.445032,19.164177,human
-24.010906,-6.1638613,human
-36.049538,-21.580233,human
6.0106053,-0.40460044,human
-19.725449,31.412685,human
-45.484184,-19.09374,human
12.692806,16.772627,human
0.052036397,3.3496969,human
-4.3761296,6.509696,human
1.1266888,-3.375873,human
7.74278,31.774979,human
-3.4815657,1.3442061,human
-19.9397,-2.0146828,human
-19.876766,33.160717,human
-16.946877,-28.456932,human
-3.1104796,-11.188753,human
-29.026476,-0.013985052,human
9.544916,17.486284,human
-22.751602,6.814163,human
-26.825518,43.78814,human
-42.682625,-21.050638,human
-48.461903,-1.6576687,human
-36.370995,-13.162238,human
-24.412563,24.442413,human
9.846207,0.33865243,human
-38.345375,-34.93137,human
-4.2501163,6.86297,human
9.821853,1.4210926,human
-42.187595,23.31489,human
-17.887442,-10.6303005,human
7.867441,4.6985245,human
-23.349888,29.977148,human
-11.079902,8.191824,human
9.313195,21.602177,human
2.8709502,-14.200368,human
-27.6468,33.83064,human
-18.780396,-14.310427,human
-25.371225,-9.115853,human
11.878154,29.321484,human
3.4265091,-8.452293,human
-20.903744,-0.10242329,human
-3.5861533,-4.5070996,human
-12.405332,-18.33766,human
-50.817295,14.236933,human
-24.34409,-25.68391,human
-47.352665,-10.634322,human
-43.376442,15.867213,human
9.287718,33.27768,human
-30.846096,-9.687227,human
-1.8225166,-17.123043,human
-0.17494199,28.472355,human
-46.755283,9.165812,human
-31.537708,-9.774419,human
-36.423927,-16.950087,human
4.2774353,1.8036691,human
-51.206135,8.338163,human
-53.277832,4.180141,human
-3.4945493,17.00735,human
-39.323708,-16.223671,human
-47.771786,-23.4645,human
-43.676857,-27.389048,human
10.417681,1.6813298,human
13.684441,-29.483442,human
-40.5699,-14.942915,human
5.563082,-7.100071,human
-26.397276,-5.6505136,human
-12.86006,33.763462,human
-40.28398,-15.403713,human
-24.19586,-36.061783,human
-14.442317,2.7333238,human
-22.49366,-8.410139,human
-30.508757,-6.4510336,human
-43.249886,-24.83972,human
-29.711334,-19.595076,human
14.989096,-7.189214,human
-19.948212,-16.501076,human
-1.8187989,-11.60814,human
-10.228772,-11.896491,human
-28.555613,2.761094,human
10.736263,18.284964,human
10.486272,15.770548,human
11.634953,-14.494843,human
-2.7193937,-27.544971,human
8.115602,13.441344,human
-36.680946,30.614044,human
5.8388557,32.368004,human
-17.250914,-8.390914,human
-36.49744,33.489704,human
14.332738,14.408669,human
-16.24944,16.031378,human
-22.353125,29.852022,human
-51.96355,-7.9755526,human
-20.0997,-9.112518,human
-32.807285,-4.375535,human
12.740167,16.137064,human
-16.345316,20.319006,human
-12.236736,39.165085,human
-38.233643,-17.647766,human
-2.8599443,-8.582687,human
-47.870827,-10.890695,human
-18.198763,-5.5666127,human
-1.2430557,-5.727204,human
-36.50629,11.243292,human
-10.214145,-25.046597,human
-18.557394,29.060844,human
12.20542,11.987687,human
-19.986012,-37.15906,human
-40.167088,-32.947807,human
-46.95574,1.1014186,human
-20.82772,10.052637,human
-7.7414484,-15.196219,human
0.2842033,-8.662365,human
-43.027588,-29.657907,human
13.738951,-15.211451,human
-35.27436,26.551088,human
-12.458352,11.565199,human
-10.91772,29.087255,human
-1.8132017,31.371086,human
-0.35448122,-3.9121192,human
8.373746,30.628004,human
7.2889657,18.220922,human
-45.14982,1.3191022,human
14.304442,-7.0302224,human
-28.178793,5.483653,human
-7.1961594,36.189426,human
-20.680763,14.035883,human
-12.332343,10.6946535,human
18.767826,13.541934,human
-17.345512,2.2222247,human
-26.124813,-10.664831,human
-50.078007,9.996112,human
-6.665465,15.13405,human
-52.021984,8.130218,human
-28.69606,9.922179,human
-16.639944,-25.277872,human
1.5362192,6.4588814,human
7.4427032,31.713984,human
-28.643532,-0.42425302,human
-13.217018,-24.518633,human
-19.649328,-12.447604,human
-13.704619,22.272686,human
-12.35187,3.4698792,human
7.9896493,-11.696876,human
-46.52459,-11.926173,human
12.530538,-11.776071,human
2.4781857,19.23986,human
6.39315,15.947372,human
-47.226852,7.1580663,human
-3.1906543,13.603549,human
7.4363465,-22.459463,human
-7.92173,9.853646,human
-12.77229,13.291168,human
-16.826153,-16.75596,human
-35.821716,-24.477507,human
-2.4070597,26.712543,human
3.2237127,9.788592,human
-37.156925,-30.087048,human
-47.632275,13.644298,human
-24.74943,27.242355,human
14.279402,20.503674,human
-30.095303,13.708833,human
-16.085371,18.881548,human
-10.208177,-2.0616393,human
-43.263897,-4.0602093,human
-27.568594,-25.705257,human
-21.286156,26.018137,human
-10.133345,3.5167913,human
-33.664608,-1.9204094,human
-46.633377,-7.3609734,human
13.291021,17.314152,human
8.023569,-2.0249474,human
8.990623,25.772299,human
5.093932,-10.238193,human
-33.52371,-30.511023,human
-48.7055,-25.200861,human
6.3784165,30.94088,human
-15.046732,14.734837,human
-15.044109,6.3495984,human
-43.65707,-27.162947,human
-10.916865,9.697211,human
-44.031647,30.267218,human
-45.837357,9.434084,human
7.1441565,-14.56998,human
-25.561907,-7.655631,human
-20.167126,14.451087,human
-4.605497,16.968245,human
-14.642066,16.293554,human
10.965667,-4.5295124,human
-11.782366,-13.580366,human
-10.555358,-10.50518,human
-12.063924,31.147295,human
14.124062,-7.380378,human
-36.028156,-9.987362,human
10.792965,23.764542,human
1.3026768,-6.471689,human
6.0082903,8.488441,human
-37.59973,21.070698,human
-26.245247,24.81901,human
-21.737204,30.156586,human
-2.3711438,36.006855,human
-0.7113125,4.20786,human
-40.35502,1.4312686,human
12.735509,1.4505267,human
-6.406973,43.30688,human
-30.788198,40.510937,human
13.433235,26.764267,human
-5.4346614,-3.2719336,human
-42.674706,10.310967,human
12.135459,1.5957482,human
-44.56976,-21.150719,human
7.8209066,23.550291,human
-25.816912,20.326857,human
-0.025509363,26.395967,human
13.550891,4.0259876,human
-4.3431177,28.540607,human
5.866689,-6.4470267,human
-12.352442,-15.961869,human
-41.460754,-18.842634,human
14.684245,12.061344,human
-26.578033,36.152836,human
17.533733,-12.055828,human
-16.745495,-9.392215,human
10.86857,-8.51032,human
-0.26153892,-10.18449,human
-5.52029,10.529565,human
8.948706,-12.922365,human
-37.21664,-11.554062,human
-30.491858,-29.275007,human
6.8836536,5.2628636,human
-2.1113431,14.483605,human
14.352252,-2.44984,human
-24.956955,14.981073,human
6.745733,-16.216154,human
-17.456097,28.741259,human
-16.097298,-16.601158,human
13.6450405,14.038488,human
-40.733837,0.064109735,human
0.34279212,23.205101,human
9.353047,12.171914,human
-32.849316,26.590685,human
-44.32787,7.3688154,human
-20.313683,7.2404184,human
0.34423676,2.70237,human
-2.040137,0.1868353,human
4.224481,27.99812,human
-49.39914,7.9933105,human
-40.36928,20.218405,human
-20.431494,26.845633,human
-36.30251,-17.021523,human
0.2169191,14.086599,human
-11.547477,16.960644,human
-36.826683,12.14988,human
11.240833,-4.9967723,human
-17.762724,-4.375902,human
3.4584825,18.102415,human
-4.5701475,-17.904411,human
-26.52686,11.8085375,human
-1.9585365,25.27011,human
-30.132786,3.986861,human
0.09371768,21.028257,human
5.0967703,34.274162,human
15.745147,1.6022769,human
13.27981,-2.1501617,human
-27.662693,26.144388,human
12.785841,-9.443825,human
-4.278403,14.304533,human
-48.776863,-25.46757,human
-0.8635953,-14.903916,human
-2.9905758,16.85153,human
-29.97163,-31.060509,human
-52.95774,-17.380226,human
-26.576603,29.000488,human
-11.352997,14.737724,human
-1.9969256,14.520603,human
-15.955245,13.978063,human
-11.666774,17.62609,human
-14.763895,-14.012164,human
9.8896675,25.54399,human
-21.662241,14.88943,human
-9.02681,-18.532139,human
3.8930583,-12.235869,human
-28.100447,-7.6007667,human
-26.608202,-18.636248,human
-24.130838,27.879442,human
-15.779099,15.312706,human
-35.403683,-18.748276,human
-13.286445,5.6572347,human
1.3612983,-1.8779154,human
9.645558,-6.5509562,human
18.36386,11.087346,human
-7.363449,14.148669,human
-16.523783,-11.662572,human
12.03638,27.99061,human
-36.346634,-2.988215,human
10.566711,11.318733,human
-49.348034,-9.320587,human
12.497947,-0.48363385,human
-3.404417,-32.226963,human
7.1915445,-13.95757,human
-40.827488,-24.050219,human
-40.33986,-9.95813,human
-49.53779,-6.534217,human
-48.954052,16.513536,human
5.7368793,28.40053,human
-22.34751,-4.608537,human
-54.072186,13.618464,human
2.6339922,15.693705,human
5.527481,26.868488,human
16.7011,-11.511747,human
-39.048576,-36.3834,human
-19.525455,27.196915,human
14.050687,2.2437737,human
-31.097736,11.166567,human
-38.65723,-26.352495,human
-13.083355,41.599438,human
-38.264412,-26.092632,human
-24.250298,-35.915417,human
-1.9396918,-13.150981,human
-38.930264,-6.4446177,human
-17.173304,28.49435,human
8.630624,-24.906286,human
-36.878506,-19.761955,human
18.695486,-4.2871637,human
7.958821,7.8632536,human
-16.957663,-12.489771,human
-21.299181,-19.491222,human
7.33331,1.496834,human
-44.439594,-28.179575,human
-18.762587,6.5154157,human
7.8502975,32.99162,human
-35.728153,-0.5753528,human
-5.857043,18.162523,human
-1.32466,20.067883,human
-17.60737,-8.970632,human
-44.847027,-30.385828,human
-18.046879,-3.454452,human
8.78721,3.1840026,human
-28.990967,42.083424,human
18.95121,13.544288,human
-17.820553,-31.399836,human
-23.377743,40.053974,human
-13.675013,30.790115,human
-44.66872,-25.738596,human
-30.290533,-25.550982,human
-28.553436,-8.157712,human
9.084238,16.271263,human
-24.459225,1.1099408,human
-44.766335,0.7125977,human
-35.309704,39.186447,human
-26.970123,41.441677,human
-14.295015,35.80766,human
-32.44696,17.942339,human
-36.58221,-20.026081,human
7.832427,12.784351,human
-5.5952563,28.165361,human
11.55676,18.967186,human
-31.330427,12.442212,human
-23.124483,-21.496717,human
10.401955,4.6583214,human
-28.82011,-22.32238,human
-26.816214,37.96312,human
-22.531527,15.885209,human
6.5300045,-17.736414,human
1.7107189,-4.0816264,human
-15.723093,-19.919342,human
-39.154167,-14.049471,human
-7.041782,30.406754,human
12.585182,14.534344,human
-1.4285911,17.581701,human
18.759275,-2.9394355,human
-22.071825,-3.3362417,human
8.494127,33.64624,human
-46.69651,25.112959,human
8.148091,-0.0092586,human
-34.622948,-31.364557,human
-47.76312,-23.106688,human
-37.25146,-15.484487,human
-30.3255,19.859602,human
3.3780568,7.296566,human
-0.83791465,14.341174,human
-17.491135,15.106991,human
-54.922226,6.989056,human
6.5658035,22.93764,human
-6.8234277,-31.957596,human
-13.150023,-23.47628,human
7.315882,-11.68174,human
-18.51384,8.056305,human
1.003749,-6.0342746,human
6.252446,5.323218,human
-34.27963,-4.854123,human
-24.60176,19.954416,human
-28.192324,-2.9086795,human
0.8342765,-15.985088,human
-27.050272,-27.978905,human
9.531218,28.340172,human
13.858185,11.625634,human
-35.911537,-29.525839,human
-34.448036,-26.931059,human
-21.367853,11.527769,human
-18.282429,20.977947,human
-46.975243,-12.431863,human
