unmod1,human,vleng,Andrev2015,muscle,pc3,channel_name
-0.29992694,-0.24243777,-0.15848199,-0.07037703,-0.08642125,-0.26818773,filter_56
-0.16205013,-0.08233164,-0.14336191,-0.077919915,0.0575634,-0.22645567,filter_57
0.20405278,0.34231097,0.189016,-0.0830244,0.1855671,-0.017545586,filter_58
-0.09261853,-0.12791277,-0.043861106,0.1100929,-0.086687945,0.29794604,filter_59
-0.05063751,-0.067779474,0.009714074,0.041148026,-0.025861405,0.044861477,filter_60
-0.17832354,-0.050080027,-0.14177758,0.06370865,0.2193715,0.015740274,filter_61
-0.033630073,0.23226382,-0.15639766,-0.09973663,0.120878674,-0.16020104,filter_62
-0.11888358,-0.185128,-0.030262366,-0.0852897,-0.12840852,-0.16874382,filter_63
-0.061859097,-0.21791464,-0.0019112176,-0.23540682,0.2342268,-0.116971195,filter_64
0.030741723,-0.08529079,-0.081915155,0.15521151,-0.19113243,0.17119071,filter_65
0.0011324418,-0.035841305,-0.009013736,0.21679753,0.004395885,0.16073292,filter_66
0.14576633,0.04976902,0.08254804,0.2501496,0.101037346,0.25828287,filter_67
-0.03490754,-0.10579312,-0.0230807,-0.36169055,-0.30483136,-0.16364315,filter_68
0.006314247,-0.014207235,-0.029830437,-0.23470992,-0.16658214,0.2166635,filter_69
-0.07583332,-0.16862698,-0.089752905,-0.085684195,0.2398062,-0.05252886,filter_70
0.10577556,0.14855258,0.14284766,-0.06821682,-0.0761297,0.059198547,filter_71
0.06447086,0.1255415,0.07494318,-0.036282796,-0.08977409,-0.021576935,filter_72
0.13453375,0.20866598,0.06986314,-0.00063383934,0.2312497,0.06266493,filter_73
0.011473863,0.10357223,0.015631044,0.019139957,-0.0803267,0.019827465,filter_74
0.027601233,-0.047884405,-0.0005845109,-0.054402314,0.038450245,0.14740397,filter_75
-0.045527767,0.028945507,-0.0070780464,-0.114079505,0.12325744,-0.022049597,filter_76
0.025682481,0.0444338,-0.04493821,-0.015319889,0.3981065,-0.08897062,filter_77
-0.16568358,-0.108659215,-0.011669137,0.23568282,-0.19430155,0.14180593,filter_78
-0.036373626,-0.07732903,0.024148583,-0.23070711,0.13454218,-0.11326984,filter_79
0.023694163,-0.059661075,-0.05355334,0.13825482,0.0505543,0.16011783,filter_80
-0.0883879,0.018938849,-0.28436017,0.11561922,0.090301126,-0.0012898836,filter_81
-0.018256743,0.066308126,-0.04507009,-0.079637975,-0.00392668,-0.11748127,filter_82
0.05325995,0.0034221776,0.006509754,-0.23176126,0.10473886,-0.19491398,filter_83
0.13408355,0.09152309,0.0069481595,-0.095857345,-0.30625468,0.31935954,filter_84
0.046556316,0.12839273,0.05088267,-0.13685331,-0.0108390255,0.0055786725,filter_85
-0.48871818,-0.30173543,-0.39335224,-0.2061968,-0.20313965,-0.10871265,filter_86
-0.09218848,-0.12736435,-0.017804213,0.109304376,0.16473323,0.28088105,filter_87
0.111498535,0.1328752,0.0112309,0.013722589,0.015201141,0.16316253,filter_88
0.021635756,-0.08105179,0.008305461,0.33042803,-0.115929395,0.09348196,filter_89
0.42671782,0.36489612,0.40104982,-0.0016989892,0.0201384,-0.05437602,filter_90
0.06365796,-0.017511697,-0.019968444,-0.1988664,0.14667656,-0.06207299,filter_91
0.03731943,0.049987104,-0.0015618019,-0.17718245,0.0064883344,-0.19101648,filter_92
-0.04736813,-0.031586647,-0.051873814,0.35299027,-0.13786079,0.28688526,filter_93
0.08731844,0.1401156,-0.0059862337,0.057896577,0.12937148,0.2852654,filter_94
0.092036605,0.1614815,0.075126305,-0.16879249,0.0419581,-0.4275122,filter_95
0.12437253,0.083462924,0.06557226,0.02514183,0.23773965,-0.0016640552,filter_96
