Y_true,Y_preed,with_uAUG,with_GCC,with_GGC,with_CGG,with_GGG,with_CCC,with_TTT,with_AAA
7.39131862582,7.6837935,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5.532544044430001,5.10282,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
7.62155321992,7.0082345,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7.218606626739999,6.986237,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6.540738826769999,7.093771,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
7.71395354282,7.742812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7.165537529810001,7.5289736,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7.50803216531,8.441579,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
5.52423877988,5.6187553,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
7.0172925065,7.4210186,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
7.707493202489999,8.034565,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
6.4466951859399995,7.510122,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.94276492432,5.9836493,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8.050390079189999,8.150505,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
3.6186094680300003,2.9057035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.79809891965,7.3227673,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7.7789974713699985,8.191233,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4.2985015207999995,4.8397927,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8.053742737819999,7.9732122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.119490430439999,8.219564,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2.6996630249,1.8015349,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4.9374138726,7.6103888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.6929088965400005,6.367023,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
5.67902942033,5.686899,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
7.93922580662,6.8155518,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4.50780130382,4.468406,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8.17015000827,7.415792,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5.7550859152100005,5.515621,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
8.14352298037,7.711969,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7.946122706060001,7.7859435,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4.6071731209,5.061617,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8.03918118475,8.190662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5160316281699995,5.675202,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6.048653743119999,6.0354443,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
7.93985550418,7.867869,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
5.42554741064,5.64004,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3.8528412709400004,5.208614,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.6248954506699995,5.830111,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
7.91712427135,8.047849,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
5.27693961176,5.0601063,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
5.674298686,5.470227,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7.25117989355,7.551985,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
5.16449039062,6.522835,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3.3474489469099997,3.5216012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.10484877009,4.977459,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4.976062273,5.303652,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.63530577847,5.989286,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
4.76900098809,5.333379,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.67293728796,7.406565,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
6.586251685040001,7.793419,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
7.8568778851,7.6164827,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
7.93885364658,7.698864,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
7.973339176960001,7.775417,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5.779446589909999,4.579761,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4.17218839904,4.9136796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.256514395,5.8681316,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.5267806233500005,7.69853,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7.123727947739999,7.2512016,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2.42782849527,4.1017156,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8.134153404360001,7.6022177,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.92355572714,8.272746,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6.295449501219999,6.823842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4.79944463984,6.661652,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4.98613332247,4.210823,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.10950261206,4.422448,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6.172638515190001,6.5997276,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
7.43085566746,7.634801,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8.12130453726,7.990704,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7.902618585700001,8.023184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.045925545369999,7.7398276,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3.1075274898100003,3.9602916,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7.1319119544000005,7.0301075,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
7.8082146125100005,8.115239,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8.06097649817,7.884063,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
7.11061107954,6.803017,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
4.28197900066,4.6066184,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8.132874826970001,7.484245,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.622580276900001,7.3119655,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
7.70341182517,8.020397,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6.210633351,5.9702115,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
7.643464729389999,7.390328,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
6.10353936375,6.5290236,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.27014809643,8.080441,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7.3617740941799985,7.702915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.18069581955,7.8652487,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
7.90279273445,7.8708625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.16906632528,7.418545,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5.3801412012,6.4152718,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.78162413477,7.4325542,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
6.9653083123899995,7.429123,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
6.79943781059,6.377445,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5.30546038389,6.2219653,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3.06753846892,3.9378026,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
6.084078738280001,6.491549,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
6.9471444584899995,7.531,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4.78133100378,5.071444,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4.56913337406,3.9950032,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.068905153819999,6.957718,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5.13207157732,6.219511,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
7.057398925580001,7.4408507,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
4.0610961623,5.338486,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4.27909474286,5.2049866,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
4.72007094872,3.8997655,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
5.24478951208,3.370692,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.81430062448,4.241804,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
5.23114124671,5.9191732,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
8.0370480855,8.075848,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
7.316887833789999,7.3418574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.86280821343,3.8814209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.32541176823,4.9430933,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4.88797377462,6.161243,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.91596645132,5.7898083,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7.5449716032700005,7.713383,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
7.974514279019999,8.027894,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6.72206168516,6.7436633,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6.60086952186,7.0296593,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5.8627906123599995,5.491273,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
7.64517629651,7.440363,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
7.527421866810001,7.3777,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7.5074383003,7.504237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.06365938315,5.4646163,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6.7425126851,7.816255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.68780486864,7.749318,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
6.70132864084,7.1809006,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6.937779144119999,7.7027426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8.41576620779,7.933539,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8.005333839,7.730884,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.7940909067,2.121535,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.29866846445,3.1127982,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
4.578132482769999,5.1917,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6.485364715730001,6.8181977,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5.01354389563,4.838265,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
5.68354487258,6.150646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.3654546297399985,7.684402,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
5.37410715722,4.815712,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
6.504806177740001,6.7916594,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8.5935443928,8.5778,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4.99123826024,5.108853,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
7.755076563089999,7.669238,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
6.922392950060001,7.61144,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
6.05852610023,6.7185116,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
8.02479225796,7.119689,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7.988379386699999,7.3474455,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
3.85202939195,3.6826644,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8.082308775780001,8.238972,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
7.27480254847,7.5706344,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
4.25803598976,3.0930767,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7.34443684632,7.688168,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
7.652803029299999,7.570091,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.05331591775,3.2739763,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7.34435879296,8.134745,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0601178546800005,7.0893154,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
7.62449604916,7.279895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
7.92575020921,7.5845475,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6.2029442232,5.045421,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5.59897757745,5.944271,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
7.47258650796,6.9259896,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4.0207704097,4.7409606,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4.3731066516100014,4.8686867,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.583204630489999,8.341461,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
5.53377482383,6.874195,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
7.95621576891,7.1497593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.902511293840001,5.2695417,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
7.932289420730001,8.141078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.63975382625,6.750764,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
7.479594983839999,7.5147843,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
6.10213742208,5.3701897,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5.73713922441,5.159908,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8.22916726571,7.7883096,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
5.57177689776,5.2415895,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7.84797051273,7.510912,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7.5810026735300005,7.5343294,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
5.29913767665,4.711474,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
7.520179794419999,7.3103223,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8.34811704613,7.602596,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3.6093586001599998,2.5928519,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7.69685247663,7.0989876,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8.49998225804,7.4684505,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.02145573707,6.9963274,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
7.4964956474,7.366271,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.20779103432,5.901888,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
6.2770257884000005,5.874147,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8.130143002310001,7.9769506,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3.8770172351,4.893664,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
7.75614897459,7.4673567,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
5.10198784127,5.3611856,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
7.908901434430001,7.679474,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8.19703742652,8.091601,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
5.23544844026,4.5954313,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
5.903085654730001,6.5611444,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
7.496233641160001,7.3502197,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
7.417310763510001,7.0128284,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
7.64765004785,8.080235,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
7.84217356473,7.4161015,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
7.22973417967,7.355369,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.990195881569999,7.229545,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
6.886766069369999,6.6474996,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3.0150028755,2.7439516,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3.91090345086,4.6632395,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
4.433601874140001,4.270315,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
6.38200279137,5.7482314,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.068672330630001,6.787772,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5.24388706667,4.7407994,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7.9186894400800005,7.5017366,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
7.9500226285399975,7.4845924,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
7.85646920079,7.6223087,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6.2543469017,4.883435,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
7.39153973508,7.7299414,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
7.359418571639999,7.670585,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
5.16915899195,4.413512,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5.10627956323,4.9382315,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
6.54980739166,6.940815,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2.61122797933,2.6002502,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
6.87879241286,6.915597,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
7.87971401636,7.297087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.3667439125300005,6.9854007,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
8.28993145861,7.674532,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7.8426194570700005,7.1692367,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
8.40004709906,7.854665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7.754926208,8.0748005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3416589626200004,2.544627,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7.32754644368,7.6285596,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
7.83651291247,7.52791,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
5.22740498859,5.434809,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
3.5154688435800003,3.7576928,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7.3180140157,7.2242627,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
6.441896774219999,6.4071155,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7.62506918275,7.1147556,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
6.32856857123,7.30386,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3.18524333783,3.1676,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5.89841689266,5.931632,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
7.400486977839999,7.1760654,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4.11274482237,4.792745,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
6.653759903099999,7.375022,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8.14942919224,7.034678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.428862172690001,5.148373,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6.35018549098,8.285109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7.6739722437,7.5255117,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
7.8639969417,7.7680454,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8.61860880775,8.086008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.644703601860001,8.040026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.118223586980001,5.715926,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5.823968752080001,5.6956854,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
7.705456370910001,7.8337946,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4.06891445526,7.090604,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
6.90790366285,7.533616,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4.465180530990001,5.4937844,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7.5727782036,7.590699,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
7.92472331745,7.557407,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
7.806810290560001,7.8364487,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5.63430788868,5.599391,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.5377836827100015,6.1555433,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9222208877099995,4.35655,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7.04193320398,6.4642878,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
8.21917199775,7.8114557,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
4.92008590131,5.05715,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
6.79456636852,7.583819,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4.64219418226,4.903326,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
7.59795692257,7.431504,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.949309778939999,7.427139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4.39229094252,4.384439,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
6.571098028280001,7.1415844,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
6.5982372258099975,7.3078704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75195746629,7.870922,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
5.99338252519,6.5560694,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2.54201693656,3.3153114,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8.153497698919999,7.8679557,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4.65497731226,4.078233,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8.06427228283,7.9625244,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5.955429097100001,5.6742687,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
6.310670211869999,6.0621634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.6587187141800004,4.117028,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.22044047646,7.433619,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
7.88080194612,7.1217012,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.1921855160599995,5.757936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7463807467300003,4.813105,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
5.22756236451,4.793032,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
7.17716972873,7.885186,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7.895604104299999,8.1285715,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3.63137360414,4.6593046,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7.9123624252699996,8.411444,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7.664587062889999,7.565714,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2.8125118992,3.071603,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8.117420491810003,7.679684,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.33186535438,3.8765774,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7.700252528360001,7.27446,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
7.5835666762199985,7.560449,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7.127584556739999,7.1626115,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7.95816537041,7.4783845,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
7.929524129330001,6.9405503,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2.89605237148,4.676615,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6.72491182619,7.1899395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8.47835329584,8.21684,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7.85216819911,7.3140697,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2.1456605211900004,2.863996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.97521295964,3.8527763,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2.93605820527,7.2240486,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6.16875694845,7.913921,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
8.10224741682,8.017088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.83460299615,6.7492423,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7.39561115727,7.8217726,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
7.75696617967,7.2652063,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5.08135955394,5.3878536,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7.8099607452100015,8.013226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.00306433186,5.0157375,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4.02260793265,4.584544,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
7.085859094989999,6.923085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.73794545781,6.3962955,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
7.09743660483,7.397238,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
7.6216201963699985,7.535122,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
