Y_true,Y_pred,with_uAUG,with_GCC,with_GGC,with_CGG,with_GGG,with_CCC,with_TTT,with_AAA,recon_acc
5.8486295973199995,5.1894584,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,101
7.02310621595,7.3524356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98
5.23621079813,5.3555455,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,100
5.453447948509999,6.3683605,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,101
6.344974368709999,6.6087775,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,101
3.72519177501,5.2294393,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,101
3.71070207748,2.506863,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,99
7.80915730082,7.618692,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100
8.262066323860001,7.8549395,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,98
7.616486783560001,8.741008,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,101
3.6877102600900002,4.30072,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,101
7.90307064353,7.389974,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,101
7.065332924550001,6.3621016,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,101
7.91686183043,7.9551377,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,99
7.873633427560001,7.905498,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,99
4.09485860672,3.6021938,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100
8.43006776705,7.8360476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,98
7.51220059038,8.141225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98
4.76527117225,5.3998027,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99
5.06615889623,4.6347666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,97
8.171414986,8.430317,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,99
5.513969939990001,5.298536,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,101
8.09837869079,7.5416203,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,99
6.9098397377,6.877482,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,101
7.82572400913,7.8719788,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99
7.49499498972,7.2528963,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,100
8.36662390333,7.558972,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,99
7.86338929879,7.639395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
7.79536130828,7.7756486,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,99
6.923988575669999,6.671302,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,96
7.83769590925,7.6797767,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100
5.12996271782,5.033375,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,101
8.231169445379999,8.333215,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,101
7.78976156342,7.420423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,101
5.429945264450001,5.368637,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,99
7.89052953428,7.7408614,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100
3.6303537747099996,4.5548534,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,101
7.56788272443,7.676385,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,101
4.32910416814,4.017404,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100
6.973304087460001,6.3808355,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,97
5.09920382231,4.817498,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100
7.261689831639999,7.3150444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,101
7.875614771119999,7.694425,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,100
7.946311456930001,7.7248073,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,101
5.5255822576,7.329205,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100
7.50915314387,6.8631787,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100
6.42827467913,6.347798,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,98
6.74948462081,7.4603844,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,100
6.96474770768,7.3841577,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,98
7.63265002393,7.916549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98
3.9737695534300004,3.971264,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,98
8.13529035888,7.7750854,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,101
6.953221533119999,7.1434636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100
4.6019773527900005,4.36966,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,98
3.4426387592300003,2.5462494,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,99
6.74505943577,7.019932,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,101
8.002301374069999,7.820589,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,98
8.6799773554,7.6844106,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,98
3.7914055904699997,4.5777426,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,97
8.17357041275,7.9946523,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100
4.74103902611,5.8916674,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,101
8.35783880633,8.30963,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,101
7.9999716996800005,7.3540115,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,97
2.77884134129,4.465326,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,99
3.8132552236199997,4.2885494,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,101
3.8712361551099996,5.460396,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,101
8.093944637949999,7.593468,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,100
4.60694683294,5.6891623,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,96
8.03191824344,8.1208935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98
4.98613332247,4.5175314,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,98
8.19679363454,8.016726,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100
4.18756808761,4.4246674,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,100
8.125561999730001,7.889963,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100
7.22900210109,6.867315,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100
8.33981838365,7.796508,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,99
3.684346767,4.9779935,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,98
7.189642925910001,7.3993897,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,98
6.09708343996,6.221721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100
7.63556131452,7.3282113,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,99
7.697037657789999,7.478349,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,100
7.78771463852,7.8899055,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100
3.42715582241,3.2828956,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,98
7.0857167719800005,7.3286033,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,99
7.796076729610001,7.453223,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,100
7.8341653766100015,8.193231,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,97
4.4286990999999984,5.0803986,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,99
7.3259463062800005,7.479208,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,99
5.464117927669999,4.629923,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,91
7.55458888503,6.675934,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,99
3.42642584158,3.9582462,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100
3.2398898223400003,3.6317558,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100
5.64982590314,5.7823477,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,99
5.48106379839,5.6187606,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,99
7.05131920555,6.3600826,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,100
7.732488270760001,7.87832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98
8.55967838371,7.550134,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,100
4.21186539083,5.4067802,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100
7.355024641760001,7.297146,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,98
7.2773545871100005,7.612535,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,99
7.580559945730001,7.775732,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,98
3.3546561190599995,4.34546,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,99
7.37201160891,6.9658074,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,99
8.36537193137,7.8687267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,97
6.987657120519999,7.2767572,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,101
8.06408179002,7.503749,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,98
3.0259699911799998,3.3301082,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,98
4.47067609362,4.167567,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,96
7.8301818342799985,8.271946,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,96
8.332867377360001,8.133751,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,101
8.1421514527,7.8211627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,97
7.823109704019999,7.210077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,99
6.37565380637,6.791476,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,98
6.24541121973,7.239933,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,99
6.7137058969300005,6.2163477,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,98
8.086297020770001,8.24847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98
7.522561260389999,7.4851336,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,101
7.2685582336399985,7.3255806,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,99
7.88212216271,8.235693,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,97
8.21385166248,7.1835227,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,101
5.28927950402,5.439718,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,98
5.93592283291,5.9277897,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99
7.604259508239997,7.254151,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,98
7.904965715939999,7.6776223,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,100
4.54091100147,5.0632095,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100
7.87991662354,7.067249,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100
5.62494930127,5.7386465,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100
7.61553016278,7.1157646,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,101
6.4865673815900005,6.3874073,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,99
8.047908427260001,7.7170906,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100
7.2106936284600005,7.465998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
5.902511293840001,5.6507883,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,96
5.57244061378,5.8572717,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,98
8.24199872181,7.4736614,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,101
7.75833350085,7.5409718,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,99
7.75580968349,7.287149,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,101
7.619357664610001,7.520578,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,99
7.83240132546,7.7931576,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100
3.75791917638,3.3937612,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,99
7.8786836485,7.612081,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,94
4.0021219003300015,5.603582,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,98
7.742170459189999,7.2615476,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,101
5.67861306849,5.3967056,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100
4.56720692944,5.1450257,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,97
7.9525852311000005,7.6583633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,101
7.64080739141,7.5465727,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,99
3.62395297259,4.2249584,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,99
4.77720497923,5.6856284,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,98
8.04635349757,8.023739,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100
4.05858723611,5.475354,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
3.9358698516199992,4.766947,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,98
5.8150239664,5.4452844,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,98
3.88558155209,4.05721,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,98
7.529964914910001,7.529332,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,98
3.32665697459,2.13689,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,97
4.27148376735,4.507853,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,100
5.61740038476,4.804447,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,96
6.91593586839,7.394841,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,100
2.4373680221000003,3.4925275,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,101
7.8930440286399985,7.2582545,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,99
8.24479791702,7.945807,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,99
6.98531641947,7.539275,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,99
6.97587815572,7.233324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100
5.9870526578600005,7.218068,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,99
8.03005653718,7.47953,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,100
8.20492784497,7.08887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98
6.07872993147,5.642747,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,101
6.79725094587,6.138316,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99
6.964994922280001,6.752532,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,101
6.03584131834,6.217054,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,98
5.30193303955,5.2718005,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,99
7.93499485457,7.4858522,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100
7.782681096289999,8.040105,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,99
4.98380037394,5.046242,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,99
7.8825985699300025,7.3574166,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,99
7.20807481873,7.0885067,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,99
2.8941306241,4.5398145,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,99
7.72611602246,7.7830377,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,99
7.22000254229,7.441879,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100
6.882826797589999,6.992599,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,101
8.29513036075,7.2003365,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,98
7.9953136811300025,7.395675,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95
7.7750405376100025,7.211889,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,99
3.6232806015699994,3.0427904,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,97
8.361702837020001,7.7940097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100
7.224462083989999,7.187167,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100
7.624075844299999,7.151019,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,100
3.64496602699,2.9728675,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100
6.79123930775,6.4705906,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,99
7.6570832477,7.543807,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,100
6.461701902330001,5.67843,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,99
7.409386679400001,7.581685,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,101
6.9517644355499995,7.2925606,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,100
5.2418759841,5.261582,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98
4.42443209429,4.865779,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,99
4.07028396854,3.128389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99
7.81152781517,7.2673507,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,98
7.96371359274,8.147984,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,99
7.87661523732,7.452282,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,100
7.66633515762,6.939234,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,101
8.92412443575,7.6464925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98
5.93585540945,6.956965,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101
7.3734968890999975,7.682628,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100
7.899855649119999,7.191882,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99
7.029538910510001,7.4891677,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,100
3.5298567753500003,4.179076,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,97
7.75743368112,7.57146,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100
4.92331089386,5.274477,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,101
7.337462898310001,7.3962903,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,100
4.9082892984,7.985252,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,99
4.3102681516,5.2682996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100
7.93865541087,7.7534394,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,98
7.857135586689999,7.052421,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,100
6.1920442185,6.3183002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,100
7.6271565581399985,7.473739,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,101
8.411828454110001,7.1431193,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,99
6.764961373689999,7.425013,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,101
7.11883535522,6.7070293,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100
7.6181405710100005,7.5431333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101
4.14860944392,4.6993337,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,99
4.762755594780001,4.8807726,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100
7.89841955155,7.840364,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100
7.212962479460001,7.2208657,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,100
7.66984468515,7.5713224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97
7.407612670800001,7.517047,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,101
6.95048947668,7.823787,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,98
7.7681926944700015,7.837852,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,98
7.6589838327600015,7.197379,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,97
7.123142758839999,7.5037513,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,101
5.737353344400001,7.4498982,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,99
3.2023707101700003,4.528504,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,99
7.7400565922,7.6369953,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,94
4.44865883061,4.975519,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100
2.53575947776,3.1283312,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,99
7.9242702222000005,7.107768,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100
8.09380281652,7.803167,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,100
5.04205069976,5.268039,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,100
5.48938903148,4.6095657,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100
7.94768463172,7.5872564,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,101
8.154468079289996,8.071867,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,99
7.93985550418,7.483403,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,101
7.59864828765,7.9799123,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100
4.79827446801,5.2370625,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,101
7.21090998,6.5517726,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,101
5.779446589909999,4.95694,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,100
6.902715109410001,6.941675,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100
7.35123943416,6.4640827,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,100
7.85923495647,6.8853493,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,101
2.80264213751,3.1774392,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,101
8.529132325199999,7.482125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100
7.9157862882200005,7.743148,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,99
2.22018300724,3.9063172,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,100
3.76703334318,3.7344003,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,97
5.51830138784,5.071248,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,99
8.424939813,7.9253397,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,99
5.54676204819,7.0148616,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,96
7.138638734630001,6.526656,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,99
4.1442506874300005,3.1738758,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100
8.06442979297,7.871518,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,100
7.26195673587,7.6314936,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,99
4.30257510624,4.6961718,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100
5.65070505169,6.40444,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100
7.271063710650001,7.2693,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,101
7.68292189533,8.06296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,98
6.664118960730001,6.6169634,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100
6.12010709601,5.720495,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99
7.79361956454,7.6665955,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,96
7.946692878080001,7.957814,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,99
5.09180675773,5.0142016,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,99
7.47648850898,7.6061273,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100
6.9263188286399995,7.1060896,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,99
8.43274359123,7.9538183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,98
5.81089956744,5.3864064,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,97
3.08346339983,4.203048,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100
7.19901218718,7.3206425,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,98
7.10054193144,5.962739,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,98
4.9890256540800015,4.408648,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,101
6.2329264482200015,5.7196717,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,100
6.124062208180001,6.1271605,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100
7.72978602488,7.6431966,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,99
7.6503156076300005,7.7032437,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,98
3.8285612988699995,4.4524307,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,97
5.42135034795,5.1287007,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97
4.46554906063,4.757485,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100
7.180673784289999,7.2829466,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,99
8.017364906160001,7.822815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100
7.27797148935,7.371524,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,100
7.75333138273,7.8154917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,101
8.05550763891,7.560909,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100
7.93373005377,8.179022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,98
3.37637304929,5.07926,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,100
8.94614133549,7.104767,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,97
7.482477195660001,7.0879526,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,101
7.8667884608500005,7.0106087,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100
8.404193589339997,8.372248,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,98
7.27476879617,7.5872297,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,100
7.62751098546,6.5943933,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,101
